block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,57.660000,103788,46.836651,9.617570,9.418293,42.246742,246,0.191543,87,0.145085,18,0.070586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.643019,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.691109,123644,0.958817,26.445051,26.562656,0.973518,134,0.268110,11,0.021860,2032.750000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,73.375000,0.513285,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.419998,121356,0.643567,17.631123,17.742195,0.658268,90,0.196998,8,0.016559,1357.750000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,49.250000,0.344522,
1,cube0,60.923332,109662,46.836651,10.662958,10.463681,42.246742,246,0.194306,89,0.137870,18,0.058009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.038999,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.162781,124493,1.590950,26.445051,26.564289,1.605651,134,0.295594,17,0.031752,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,121.750000,0.851686,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.584999,121653,1.064989,17.631123,17.742195,1.079690,90,0.196998,12,0.023410,1357.750000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,81.500000,0.570123,
2,cube0,62.470001,112446,46.836651,10.662958,10.463681,42.246742,246,0.191667,89,0.151466,18,0.034236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.038999,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.583336,125250,1.590950,26.445051,26.561024,1.605651,134,0.265980,17,0.037847,2032.625000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,121.750000,0.851686,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.928886,122272,1.064989,17.631123,17.745462,1.079690,90,0.187330,12,0.025934,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,81.500000,0.570123,
3,cube0,61.322224,110380,46.836651,10.662958,10.463681,42.246742,246,0.192176,89,0.149691,18,0.023565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.038999,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.915001,125847,1.590950,26.445051,26.562656,1.605651,134,0.264807,17,0.034560,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,121.750000,0.851686,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.899445,122219,1.064989,17.631123,17.745462,1.079690,90,0.198349,12,0.024182,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,81.500000,0.570123,
4,cube0,60.997776,109796,46.836651,10.662958,10.463681,42.246742,246,0.190980,89,0.154282,18,0.045401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.038999,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.691666,123645,1.590950,26.445051,26.565922,1.605651,134,0.277261,17,0.035779,2033.000000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,121.750000,0.851686,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.326111,121187,1.064989,17.631123,17.748728,1.079690,90,0.175015,12,0.024236,1358.250000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,81.500000,0.570123,
5,cube0,58.410000,105138,46.836651,9.617570,9.418293,42.246742,246,0.191535,87,0.136674,18,0.028441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.643019,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.697777,114656,0.645200,25.190584,25.291857,0.659901,122,0.265046,8,0.012762,1935.500000,50.500000,NA,NA,NA,NA,NA,NA,NA,NA,1927.750000,11.447144,49.375000,0.345396,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.711666,114681,0.434489,16.794813,16.892817,0.449190,82,0.184344,6,0.009560,1292.750000,34.375000,NA,NA,NA,NA,NA,NA,NA,NA,1285.250000,7.631925,33.250000,0.232596,
6,cube0,58.412777,105143,46.836651,9.617570,9.418293,42.246742,246,0.191319,87,0.148194,18,0.006304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.643019,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.559448,123407,0.958817,26.445051,26.561024,0.973518,134,0.269684,11,0.021026,2032.625000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,73.375000,0.513285,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.339447,121211,0.643567,17.631123,17.747095,0.658268,90,0.201227,8,0.014707,1358.125000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,49.250000,0.344522,
7,cube0,62.124443,111824,46.836651,10.662958,10.463681,42.246742,246,0.193495,89,0.149097,18,0.006520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.038999,36.000000,0.235885,0.000000,0.000000,3200.000000,19.976839,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.970558,124147,1.590950,26.445051,26.562656,1.605651,134,0.280980,17,0.034552,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.017200,121.750000,0.851686,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.510002,121518,1.064989,17.631123,17.745462,1.079690,90,0.186983,12,0.021960,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.011962,81.500000,0.570123,
