block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,17.183332,30930,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,20.983889,37771,9.437213,16.410816,0.003725,0.008071,
0,vector1,NA,NA,19.027779,34250,0.139075,5.264972,0.003725,0.002483,
1,cube0,17.087778,30758,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,18.216667,32790,3.973563,8.781575,0.003725,0.008071,
1,vector1,NA,NA,18.217777,32792,0.139075,5.264972,0.003725,0.002483,
2,cube0,17.605556,31690,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,18.410555,33139,3.973563,8.781575,0.003725,0.008071,
2,vector1,NA,NA,18.213333,32784,0.139075,5.264972,0.003725,0.002483,
3,cube0,16.546667,29784,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,18.185556,32734,3.973563,8.781575,0.003725,0.008071,
3,vector1,NA,NA,18.189444,32741,0.139075,5.264972,0.003725,0.002483,
4,cube0,16.662777,29993,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,20.808889,37456,9.437213,16.410816,0.003725,0.008071,
4,vector1,NA,NA,18.976110,34157,0.139075,5.264972,0.003725,0.002483,
5,cube0,16.532223,29758,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,18.125000,32625,3.973563,8.781575,0.003725,0.008071,
5,vector1,NA,NA,18.126667,32628,0.139075,5.264972,0.003725,0.002483,
6,cube0,16.992222,30586,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,18.090555,32563,3.973563,8.781575,0.003725,0.008071,
6,vector1,NA,NA,18.126667,32628,0.139075,5.264972,0.003725,0.002483,
7,cube0,17.092222,30766,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,18.244444,32840,3.973563,8.781575,0.003725,0.008071,
7,vector1,NA,NA,18.107222,32593,0.139075,5.264972,0.003725,0.002483,
8,cube0,6.302222,11344,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,18.073889,32533,0.139075,5.264972,0.003725,0.002483,
8,vector1,NA,NA,18.062222,32512,0.139075,5.264972,0.003725,0.002483,
9,cube0,6.983889,12571,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,18.008888,32416,0.139075,5.264972,0.003725,0.002483,
9,vector1,NA,NA,18.046112,32483,0.139075,5.264972,0.003725,0.002483,
10,cube0,7.273889,13093,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,17.996111,32393,0.139075,5.264972,0.003725,0.002483,
10,vector1,NA,NA,18.030556,32455,0.139075,5.264972,0.003725,0.002483,
11,cube0,7.091667,12765,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,17.977777,32360,0.139075,5.264972,0.003725,0.002483,
11,vector1,NA,NA,18.020000,32436,0.139075,5.264972,0.003725,0.002483,
12,cube0,7.542778,13577,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,17.972778,32351,0.139075,5.264972,0.003725,0.002483,
12,vector1,NA,NA,18.025555,32446,0.139075,5.264972,0.003725,0.002483,
13,cube0,7.108889,12796,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,17.974445,32354,0.139075,5.264972,0.003725,0.002483,
13,vector1,NA,NA,18.028889,32452,0.139075,5.264972,0.003725,0.002483,
14,cube0,7.380556,13285,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,17.976110,32357,0.139075,5.264972,0.003725,0.002483,
14,vector1,NA,NA,17.977222,32359,0.139075,5.264972,0.003725,0.002483,
15,cube0,7.600000,13680,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,17.941668,32295,0.139075,5.264972,0.003725,0.002483,
15,vector1,NA,NA,17.953333,32316,0.139075,5.264972,0.003725,0.002483,
16,cube0,7.510556,13519,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,17.952778,32315,0.139075,5.264972,0.003725,0.002483,
16,vector1,NA,NA,17.943890,32299,0.139075,5.264972,0.003725,0.002483,
17,cube0,7.115000,12807,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,17.953333,32316,0.139075,5.264972,0.003725,0.002483,
17,vector1,NA,NA,17.939444,32291,0.139075,5.264972,0.003725,0.002483,
18,cube0,7.141111,12854,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,17.937222,32287,0.139075,5.264972,0.003725,0.002483,
18,vector1,NA,NA,17.942223,32296,0.139075,5.264972,0.003725,0.002483,
19,cube0,7.322222,13180,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,17.941668,32295,0.139075,5.264972,0.003725,0.002483,
19,vector1,NA,NA,17.936111,32285,0.139075,5.264972,0.003725,0.002483,
