block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,17.183332,30930,0.161389,0.165972,0.118588,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,20.983889,37771,0.007778,0.002662,0.000255,0.004861,0.000000,0.029699,0.001528,0.110417,
0,vector1,NA,NA,NA,NA,NA,NA,19.027779,34250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000486,0.000000,0.088287,
1,cube0,17.087778,30758,0.135417,0.139583,0.095556,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,18.216667,32790,0.007778,0.002662,0.000255,0.004861,0.000000,0.016019,0.000000,0.110278,
1,vector1,NA,NA,NA,NA,NA,NA,18.217777,32792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000486,0.000000,0.088194,
2,cube0,17.605556,31690,0.109884,0.113704,0.063958,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,18.410555,33139,0.007778,0.002662,0.000255,0.004861,0.000000,0.015880,0.000000,0.104537,
2,vector1,NA,NA,NA,NA,NA,NA,18.213333,32784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000463,0.000000,0.088310,
3,cube0,16.546667,29784,0.275972,0.280278,0.193380,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,18.185556,32734,0.007778,0.002662,0.000255,0.004861,0.000000,0.015972,0.000000,0.104537,
3,vector1,NA,NA,NA,NA,NA,NA,18.189444,32741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000486,0.000000,0.088380,
4,cube0,16.662777,29993,0.214282,0.218519,0.110694,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,20.808889,37456,0.007778,0.002662,0.000255,0.004861,0.000000,0.029838,0.001551,0.110394,
4,vector1,NA,NA,NA,NA,NA,NA,18.976110,34157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000463,0.000000,0.088287,
5,cube0,16.532223,29758,0.192269,0.195810,0.092801,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,18.125000,32625,0.007778,0.002662,0.000255,0.004861,0.000000,0.019421,0.000000,0.110301,
5,vector1,NA,NA,NA,NA,NA,NA,18.126667,32628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000324,0.000000,0.088218,
6,cube0,16.992222,30586,0.205509,0.209861,0.110972,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,18.090555,32563,0.007778,0.002662,0.000255,0.004861,0.000000,0.017153,0.000000,0.109954,
6,vector1,NA,NA,NA,NA,NA,NA,18.126667,32628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000301,0.000000,0.082500,
7,cube0,17.092222,30766,0.217245,0.221829,0.118704,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,18.244444,32840,0.007778,0.002662,0.000255,0.004861,0.000000,0.016852,0.000000,0.110463,
7,vector1,NA,NA,NA,NA,NA,NA,18.107222,32593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000440,0.000000,0.088287,
8,cube0,6.302222,11344,0.000000,0.000000,0.000000,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,18.073889,32533,0.000000,0.000000,0.000000,0.000000,0.000000,0.006806,0.000000,0.084954,
8,vector1,NA,NA,NA,NA,NA,NA,18.062222,32512,0.000000,0.000000,0.000000,0.000000,0.000000,0.006968,0.000000,0.080324,
9,cube0,6.983889,12571,0.000000,0.000000,0.000000,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,18.008888,32416,0.000000,0.000000,0.000000,0.000000,0.000000,0.006366,0.000000,0.077894,
9,vector1,NA,NA,NA,NA,NA,NA,18.046112,32483,0.000000,0.000000,0.000000,0.000000,0.000000,0.005417,0.000000,0.088148,
10,cube0,7.273889,13093,0.000000,0.000000,0.000000,0.001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,17.996111,32393,0.000000,0.000000,0.000000,0.000000,0.000000,0.007477,0.000000,0.084676,
10,vector1,NA,NA,NA,NA,NA,NA,18.030556,32455,0.000000,0.000000,0.000000,0.000000,0.000000,0.006968,0.000000,0.088125,
