block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,17.183332,30930,1,129,9,516,12,510,0.769231,2.005731,1.869159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.983889,37771,2,50,354,3,367,3,3.846154,99.174690,92.811295,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.027779,34250,1,2,30,9,32,9,33.333332,77.500000,75.903618,
1,cube0,17.087778,30758,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.216667,32790,2,34,102,1,102,0,5.555555,99.512192,85.477180,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.217777,32792,1,2,36,1,36,0,33.333332,98.630135,96.052635,
2,cube0,17.605556,31690,2,128,11,521,11,504,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.410555,33139,2,34,101,1,96,3,5.555555,98.009949,83.966248,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.213333,32784,1,2,39,0,33,1,33.333332,98.630135,96.052635,
3,cube0,16.546667,29784,2,128,3,521,2,521,1.538462,0.477555,0.594732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.185556,32734,2,34,100,1,102,2,5.555555,98.536583,84.647301,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.189444,32741,1,2,28,2,23,2,33.333332,92.727272,89.655174,
4,cube0,16.662777,29993,2,128,2,520,4,521,1.538462,0.573066,0.679694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.808889,37456,2,50,363,0,365,4,3.846154,99.453552,93.112244,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.976110,34157,1,2,40,1,40,1,33.333332,97.560974,95.294121,
5,cube0,16.532223,29758,2,128,11,512,11,513,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.125000,32625,2,34,99,2,101,0,5.555555,99.009903,84.873947,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.126667,32628,1,2,43,0,37,1,33.333332,98.765434,96.428574,
6,cube0,16.992222,30586,2,128,11,513,11,512,1.538462,2.101242,2.039083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.090555,32563,2,34,97,1,106,0,5.555555,99.509804,85.416664,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.126667,32628,1,2,48,1,43,0,33.333332,98.913040,96.842102,
7,cube0,17.092222,30766,1,129,11,513,11,512,0.769231,2.101242,1.954121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.244444,32840,2,34,102,0,104,1,5.555555,99.516907,85.596710,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.107222,32593,1,2,32,1,43,0,33.333332,98.684212,96.202530,
8,cube0,6.302222,11344,1,65,3,1,2,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.073889,32533,1,2,56,0,47,1,33.333332,99.038460,97.196259,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.062222,32512,1,2,48,0,52,1,33.333332,99.009903,97.115387,
9,cube0,6.983889,12571,2,64,1,0,4,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.008888,32416,1,2,54,1,50,0,33.333332,99.047623,97.222221,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.046112,32483,1,2,55,1,47,0,33.333332,99.029129,97.169815,
10,cube0,7.273889,13093,2,64,3,1,2,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.996111,32393,1,2,47,0,54,1,33.333332,99.019608,97.142860,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.030556,32455,1,2,48,1,54,0,33.333332,99.029129,97.169815,
11,cube0,7.091667,12765,2,64,2,1,3,0,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.977777,32360,1,2,49,1,46,0,33.333332,98.958336,96.969696,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.020000,32436,1,2,54,1,44,0,33.333332,98.989899,97.058823,
12,cube0,7.542778,13577,1,65,2,1,3,0,1.515152,83.333336,8.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.972778,32351,1,2,48,0,60,1,33.333332,99.082565,97.321426,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.025555,32446,1,2,49,3,39,6,33.333332,90.721649,89.000000,
13,cube0,7.108889,12796,2,64,3,0,2,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.974445,32354,1,2,48,1,54,0,33.333332,99.029129,97.169815,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.028889,32452,1,2,50,0,48,1,33.333332,98.989899,97.058823,
14,cube0,7.380556,13285,2,64,4,0,1,1,3.030303,83.333336,9.722222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.976110,32357,1,2,50,1,50,0,33.333332,99.009903,97.115387,
