block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,57.334999,103203,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,68.208885,122776,110.057556,86.314453,0.001228,0.006347,
0,vector1,NA,NA,66.897224,120415,73.391357,58.126057,0.001228,0.004504,
1,cube0,60.627777,109130,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,68.570000,123426,110.437553,88.833549,0.001228,0.011875,
1,vector1,NA,NA,67.123886,120823,73.646873,60.333958,0.001228,0.008190,
2,cube0,61.915001,111447,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,68.996666,124194,110.752029,89.462509,0.001228,0.011875,
2,vector1,NA,NA,67.386108,121295,73.856522,60.753262,0.001228,0.008190,
3,cube0,61.379444,110483,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,69.352219,124834,111.056679,90.091461,0.001228,0.011875,
3,vector1,NA,NA,67.346664,121224,73.849968,60.753262,0.001228,0.008190,
4,cube0,61.303890,110347,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,68.021667,122439,110.064110,88.073563,0.001228,0.011875,
4,vector1,NA,NA,66.720558,120097,73.388084,59.822929,0.001228,0.008190,
5,cube0,58.904999,106029,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,63.140556,113653,105.396072,80.237808,0.001228,0.006347,
5,vector1,NA,NA,63.103889,113587,70.279335,54.044395,0.001228,0.004504,
6,cube0,58.005001,104409,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,68.023888,122443,110.064110,86.324280,0.001228,0.006347,
6,vector1,NA,NA,66.712219,120082,73.394630,58.129337,0.001228,0.004504,
7,cube0,60.923889,109663,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,68.461670,123231,110.437553,88.833549,0.001228,0.011875,
7,vector1,NA,NA,66.991112,120584,73.646873,60.333958,0.001228,0.008190,
8,cube0,60.149445,108269,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,69.017220,124231,110.752029,89.462509,0.001228,0.011875,
8,vector1,NA,NA,67.360558,121249,73.856522,60.753262,0.001228,0.008190,
9,cube0,60.817223,109471,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,69.238335,124629,111.056679,90.091461,0.001228,0.011875,
9,vector1,NA,NA,67.172775,120911,73.849968,60.753262,0.001228,0.008190,
10,cube0,59.734444,107522,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,67.952774,122315,110.067383,88.086662,0.001228,0.011875,
10,vector1,NA,NA,66.638336,119949,73.388084,59.822929,0.001228,0.008190,
11,cube0,57.671665,103809,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,63.027779,113450,105.396072,80.237808,0.001228,0.006347,
11,vector1,NA,NA,62.974445,113354,70.279335,54.044395,0.001228,0.004504,
12,cube0,57.714443,103886,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,67.979446,122363,110.064110,86.330826,0.001228,0.006347,
12,vector1,NA,NA,66.694443,120050,73.397911,58.139164,0.001228,0.004504,
13,cube0,61.093334,109968,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,68.332222,122998,110.437553,88.833549,0.001228,0.011875,
13,vector1,NA,NA,66.841110,120314,73.646873,60.333958,0.001228,0.008190,
14,cube0,60.969444,109745,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,68.919441,124055,110.752029,89.462509,0.001228,0.011875,
14,vector1,NA,NA,67.296669,121134,73.856522,60.753262,0.001228,0.008190,
15,cube0,60.826668,109488,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,69.495552,125092,111.056679,90.091461,0.001228,0.011875,
15,vector1,NA,NA,67.347221,121225,73.849968,60.753262,0.001228,0.008190,
16,cube0,49.428333,88971,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,62.941666,113295,84.326027,64.553207,0.001228,0.006347,
16,vector1,NA,NA,62.931667,113277,56.232639,43.587994,0.001228,0.004504,
17,cube0,49.408890,88936,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,68.177223,122719,89.367508,71.393112,0.001228,0.006347,
17,vector1,NA,NA,66.770554,120187,59.600178,48.174133,0.001228,0.004504,
18,cube0,52.057777,93704,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,69.173332,124512,89.986633,74.406860,0.001228,0.011875,
18,vector1,NA,NA,67.202774,120965,59.803272,50.296864,0.001228,0.008190,
19,cube0,50.273335,90492,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,62.948334,113307,84.326027,64.553207,0.001228,0.006347,
19,vector1,NA,NA,62.903332,113226,56.232639,43.587994,0.001228,0.004504,
