block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,10.777778,19400,1,512,26,521,28,520,0.194932,4.931507,3.420398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.660556,28189,17,64,322,2,320,3,20.987654,99.227203,90.521980,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.655556,28180,1,80,258,1,259,0,1.234568,99.806953,86.477463,
1,cube0,10.787222,19417,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.963333,19734,1,80,68,0,66,1,1.234568,99.259262,62.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.003333,19806,17,64,2,0,3,1,20.987654,83.333336,25.287355,
2,cube0,10.776111,19397,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.020555,19837,1,80,67,1,67,0,1.234568,99.259262,62.500000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.962222,19732,17,64,3,0,2,1,20.987654,83.333336,25.287355,
3,cube0,10.782222,19408,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.972777,19751,1,80,68,0,66,1,1.234568,99.259262,62.500000,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.417778,20552,17,64,3,1,2,0,20.987654,83.333336,25.287355,
4,cube0,10.756667,19362,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.577222,28039,17,64,321,1,325,0,20.987654,99.845444,91.071426,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.612223,28102,17,64,257,1,260,0,20.987654,99.806953,89.148582,
5,cube0,10.769444,19385,1,512,36,512,35,513,0.194932,6.478102,4.474829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.997222,19795,17,64,68,1,66,0,20.987654,99.259262,69.907410,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.980556,19765,17,64,2,1,3,0,20.987654,83.333336,25.287355,
6,cube0,10.626111,19127,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.757222,19363,17,64,66,1,68,0,20.987654,99.259262,69.907410,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.803333,19446,17,64,2,0,3,1,20.987654,83.333336,25.287355,
7,cube0,10.637222,19147,1,512,26,521,27,521,0.194932,4.840183,3.358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.793333,19428,1,80,67,1,66,1,1.234568,98.518517,62.037037,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.818334,19473,17,64,2,1,3,0,20.987654,83.333336,25.287355,
