block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.777778,19400,1.209444,0.067191,0.926667,0.051481,2.035000,0.113056,0.001111,0.000062,1716.613770,1.910000,0.106111,127.822327,0.000000,4.073333,0.226296,0.084444,0.300000,2.109444,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.262222,2.747778,0.907222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.660556,28189,6.015000,0.334167,0.897222,0.049846,85.166367,0.418889,0.023272,91.067047,0.000000,6.146111,0.341451,1.001111,2.302778,0.000000,0.000000,0.000000,0.000000,0.102778,0.746111,NA,NA,NA,1.055556,1.766667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.655556,28180,4.187222,0.232623,0.707222,0.039290,86.302658,0.420556,0.023364,90.706139,0.000000,5.891667,0.327315,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.123889,0.231111,NA,NA,NA,1.440556,3.882222,
1,cube0,10.787222,19417,1.209444,0.067191,0.926667,0.051481,1.945556,0.108086,0.001111,0.000062,1716.613770,1.793333,0.099630,136.137909,0.000000,4.383889,0.243549,0.077222,0.291667,1.982222,0.000000,0.000000,0.000000,0.118333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.820556,2.788889,1.495000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.963333,19734,2.165000,0.120278,0.182222,0.010123,84.391449,0.451667,0.025093,84.458244,0.000000,6.510000,0.361667,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.106111,0.740556,NA,NA,NA,0.967778,1.395555,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.003333,19806,0.339444,0.018858,0.001111,0.000062,0.000000,0.475556,0.026420,80.215591,0.000000,6.547222,0.363735,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.129444,0.231111,NA,NA,NA,0.843333,3.479445,
2,cube0,10.776111,19397,1.209444,0.067191,0.926667,0.051481,1.966111,0.109228,0.001111,0.000062,1716.613770,1.773889,0.098549,137.630157,0.000000,4.471111,0.248395,0.077222,0.291667,2.092222,0.000000,0.000000,0.000000,0.141111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.358889,2.747222,1.107778,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.020555,19837,2.165000,0.120278,0.186667,0.010370,82.382133,0.485000,0.026944,78.653549,0.000000,7.053333,0.391852,0.985000,2.251111,0.000000,0.000000,0.000000,0.000000,0.105556,0.735556,NA,NA,NA,1.313333,0.909444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.962222,19732,0.339444,0.018858,0.001111,0.000062,0.000000,0.452222,0.025123,84.354485,0.000000,6.518333,0.362130,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.128889,0.230556,NA,NA,NA,1.016667,2.955555,
3,cube0,10.782222,19408,1.209444,0.067191,0.926667,0.051481,1.666111,0.092562,0.001111,0.000062,1716.613770,1.809444,0.100525,134.925735,0.000000,4.695556,0.260864,0.076111,0.292222,2.164444,0.000000,0.000000,0.000000,0.110556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548889,2.757778,0.000000,NA,NA,
