block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.777778,19400,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.660556,28189,27.577137,40.250168,0.000811,0.428055,
0,vector1,NA,NA,15.655556,28180,18.069120,29.146673,0.000811,0.421570,
1,cube0,10.787222,19417,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,10.963333,19734,9.689615,13.568055,0.000811,0.428055,
1,vector1,NA,NA,11.003333,19806,0.181599,2.464561,0.000811,0.421570,
2,cube0,10.776111,19397,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.020555,19837,9.689615,13.568055,0.000811,0.428055,
2,vector1,NA,NA,10.962222,19732,0.181599,2.464561,0.000811,0.421570,
3,cube0,10.782222,19408,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.972777,19751,9.689615,13.568055,0.000811,0.428055,
3,vector1,NA,NA,11.417778,20552,0.181599,2.464561,0.000811,0.421570,
4,cube0,10.756667,19362,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.577222,28039,27.577137,40.250168,0.000811,0.428055,
4,vector1,NA,NA,15.612223,28102,18.069120,29.146673,0.000811,0.421570,
5,cube0,10.769444,19385,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.997222,19795,9.689615,13.568055,0.000811,0.428055,
5,vector1,NA,NA,10.980556,19765,0.181599,2.464561,0.000811,0.421570,
6,cube0,10.626111,19127,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.757222,19363,9.689615,13.568055,0.000811,0.428055,
6,vector1,NA,NA,10.803333,19446,0.181599,2.464561,0.000811,0.421570,
7,cube0,10.637222,19147,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.793333,19428,9.689615,13.568055,0.000811,0.428055,
7,vector1,NA,NA,10.818334,19473,0.181599,2.464561,0.000811,0.421570,
