block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,74.022781,133241,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,85.576111,154037,48.120300,50.785709,0.001674,0.008650,
0,vector1,NA,NA,84.111664,151401,32.101036,34.645901,0.001674,0.006139,
1,cube0,73.205559,131770,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,79.720558,143497,40.807156,40.499092,0.001674,0.008650,
1,vector1,NA,NA,79.741669,143535,27.225605,27.788157,0.001674,0.006139,
2,cube0,75.488892,135880,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,85.624443,154124,48.120300,50.785709,0.001674,0.008650,
2,vector1,NA,NA,84.062225,151312,32.101036,34.645901,0.001674,0.006139,
3,cube0,74.922226,134860,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,79.663887,143395,40.807156,40.499092,0.001674,0.008650,
3,vector1,NA,NA,79.657219,143383,27.225605,27.788157,0.001674,0.006139,
4,cube0,74.207222,133573,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,85.415001,153747,48.120300,50.785709,0.001674,0.008650,
4,vector1,NA,NA,83.809998,150858,32.101036,34.645901,0.001674,0.006139,
5,cube0,74.865555,134758,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,79.535553,143164,40.807156,40.499092,0.001674,0.008650,
5,vector1,NA,NA,79.418335,142953,27.225605,27.788157,0.001674,0.006139,
6,cube0,75.245003,135441,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,85.111115,153200,48.120300,50.785709,0.001674,0.008650,
6,vector1,NA,NA,83.446114,150203,32.101036,34.645901,0.001674,0.006139,
7,cube0,73.016113,131429,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,79.440002,142992,40.807156,40.499092,0.001674,0.008650,
7,vector1,NA,NA,79.324997,142785,27.225605,27.788157,0.001674,0.006139,
8,cube0,66.837219,120307,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,85.784447,154412,34.994148,38.931992,0.001674,0.008650,
8,vector1,NA,NA,83.973892,151153,23.350266,26.743422,0.001674,0.006139,
9,cube0,66.781113,120206,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,79.355553,142840,27.225605,27.788157,0.001674,0.008650,
9,vector1,NA,NA,79.269997,142686,18.171240,19.314198,0.001674,0.006139,
10,cube0,66.012222,118822,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,79.266113,142679,27.225605,27.788157,0.001674,0.008650,
10,vector1,NA,NA,79.193336,142548,18.171240,19.314198,0.001674,0.006139,
11,cube0,66.694443,120050,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,85.703888,154267,34.994148,38.931992,0.001674,0.008650,
11,vector1,NA,NA,83.984444,151172,23.350266,26.743422,0.001674,0.006139,
12,cube0,65.343887,117619,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,79.277779,142700,27.225605,27.788157,0.001674,0.008650,
12,vector1,NA,NA,79.203331,142566,18.171240,19.314198,0.001674,0.006139,
13,cube0,64.121109,115418,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,79.202774,142565,27.225605,27.788157,0.001674,0.008650,
13,vector1,NA,NA,79.159447,142487,18.171240,19.314198,0.001674,0.006139,
14,cube0,67.726112,121907,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,85.746109,154343,34.994148,38.931992,0.001674,0.008650,
14,vector1,NA,NA,83.919441,151055,23.350266,26.743422,0.001674,0.006139,
15,cube0,72.514999,130527,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,79.168335,142503,27.225605,27.788157,0.001674,0.008650,
15,vector1,NA,NA,79.132225,142438,18.171240,19.314198,0.001674,0.006139,
16,cube0,65.831665,118497,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,79.178886,142522,27.225605,27.788157,0.001674,0.008650,
16,vector1,NA,NA,79.154442,142478,18.171240,19.314198,0.001674,0.006139,
17,cube0,68.900002,124020,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,85.717224,154291,34.994148,38.931992,0.001674,0.008650,
17,vector1,NA,NA,83.919441,151055,23.350266,26.743422,0.001674,0.006139,
18,cube0,72.598335,130677,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,79.065002,142317,27.225605,27.788157,0.001674,0.008650,
18,vector1,NA,NA,79.069443,142325,18.171240,19.314198,0.001674,0.006139,
19,cube0,68.147781,122666,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,79.058334,142305,27.225605,27.788157,0.001674,0.008650,
19,vector1,NA,NA,79.560555,143209,18.171240,19.314198,0.001674,0.006139,
