block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,74.022781,133241,14.862913,7.679246,7.406901,14.300364,54,0.086405,30,0.357872,18,0.080084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.576111,154037,1.310383,9.474047,9.607987,1.326009,50,0.258491,11,0.037662,538.000000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,4.305211,73.375000,0.701490,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.111664,151401,0.879542,6.317520,6.444763,0.895168,34,0.257736,8,0.040126,360.875000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,2.870817,49.250000,0.470847,
1,cube0,73.205559,131770,14.862913,7.679246,7.406901,14.300364,54,0.085618,30,0.305723,18,0.073553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.720558,143497,0.881774,7.759610,7.862298,0.897400,38,0.301488,8,0.064990,440.250000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,3.526134,49.375000,0.472042,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.741669,143535,0.593802,5.174562,5.281714,0.609429,26,0.249937,6,0.017558,295.750000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.351432,33.250000,0.317881,
2,cube0,75.488892,135880,14.862913,7.679246,7.406901,14.300364,54,0.085126,30,0.355304,18,0.080314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.624443,154124,1.310383,9.474047,9.603522,1.326009,50,0.236981,11,0.034990,537.750000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,4.305211,73.375000,0.701490,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.062225,151312,0.879542,6.317520,6.453692,0.895168,34,0.159298,8,0.027013,361.375000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,2.870817,49.250000,0.470847,
3,cube0,74.922226,134860,14.862913,7.679246,7.406901,14.300364,54,0.086394,30,0.320723,18,0.077547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.663887,143395,0.881774,7.759610,7.868995,0.897400,38,0.230409,8,0.032558,440.625000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,3.526134,49.375000,0.472042,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.657219,143383,0.593802,5.174562,5.279481,0.609429,26,0.177547,6,0.022421,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.351432,33.250000,0.317881,
4,cube0,74.207222,133573,14.862913,7.679246,7.406901,14.300364,54,0.086751,30,0.332075,18,0.083753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.415001,153747,1.310383,9.474047,9.610219,1.326009,50,0.285671,11,0.033040,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,4.305211,73.375000,0.701490,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.809998,150858,0.879542,6.317520,6.460389,0.895168,34,0.202411,8,0.031614,361.750000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,2.870817,49.250000,0.470847,
5,cube0,74.865555,134758,14.862913,7.679246,7.406901,14.300364,54,0.087411,30,0.361792,18,0.079004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.535553,143164,0.881774,7.759610,7.864531,0.897400,38,0.257442,8,0.020996,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,3.526134,49.375000,0.472042,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.418335,142953,0.593802,5.174562,5.286179,0.609429,26,0.190954,6,0.033155,296.000000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.351432,33.250000,0.317881,
6,cube0,75.245003,135441,14.862913,7.679246,7.406901,14.300364,54,0.087107,30,0.358595,18,0.080577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.111115,153200,1.310383,9.474047,9.610219,1.326009,50,0.278983,11,0.028742,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,4.305211,73.375000,0.701490,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.446114,150203,0.879542,6.317520,6.449227,0.895168,34,0.208669,8,0.018071,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,2.870817,49.250000,0.470847,
7,cube0,73.016113,131429,14.862913,7.679246,7.406901,14.300364,54,0.087086,30,0.374109,18,0.079759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,2.908805,35.000000,0.313421,0.000000,0.000000,768.000000,6.552403,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.440002,142992,0.881774,7.759610,7.862298,0.897400,38,0.272023,8,0.021059,440.250000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,3.526134,49.375000,0.472042,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.324997,142785,0.593802,5.174562,5.277249,0.609429,26,0.206101,6,0.032820,295.500000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.351432,33.250000,0.317881,
8,cube0,66.837219,120307,10.291082,5.393331,5.120986,9.726301,38,0.069172,22,0.260587,18,0.066394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.042928,34.500000,0.308943,0.000000,0.000000,512.000000,4.368268,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.784447,154412,1.310383,7.746217,7.893551,1.323777,44,0.296593,11,0.038637,442.000000,74.125000,NA,NA,NA,NA,NA,NA,NA,NA,433.750000,3.520048,73.375000,0.701490,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.973892,151153,0.879542,5.165632,5.297340,0.892936,30,0.230052,8,0.023134,296.625000,50.000000,NA,NA,NA,NA,NA,NA,NA,NA,289.250000,2.347374,49.250000,0.470847,
9,cube0,66.781113,120206,10.291082,5.393331,5.120986,9.726301,38,0.069287,22,0.322715,18,0.077736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.042928,34.500000,0.308943,0.000000,0.000000,512.000000,4.368268,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.355553,142840,0.881774,5.174562,5.281714,0.895168,26,0.252107,8,0.027621,295.750000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.351432,49.375000,0.472042,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.269997,142686,0.593802,3.451196,3.553884,0.607196,18,0.194853,6,0.025650,199.000000,34.000000,NA,NA,NA,NA,NA,NA,NA,NA,193.250000,1.568298,33.250000,0.317881,
