block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,74.022781,133241,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.576111,154037,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,84.111664,151401,
1,cube0,73.205559,131770,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.720558,143497,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.741669,143535,
2,cube0,75.488892,135880,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.624443,154124,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,84.062225,151312,
3,cube0,74.922226,134860,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.663887,143395,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.657219,143383,
4,cube0,74.207222,133573,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.415001,153747,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.809998,150858,
5,cube0,74.865555,134758,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.535553,143164,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.418335,142953,
6,cube0,75.245003,135441,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.111115,153200,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.446114,150203,
7,cube0,73.016113,131429,13.715490,6.857745,54.861961,6.857745,0.000000,13.715490,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.440002,142992,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.324997,142785,
8,cube0,66.837219,120307,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.784447,154412,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.973892,151153,
9,cube0,66.781113,120206,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.355553,142840,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.269997,142686,
10,cube0,66.012222,118822,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.266113,142679,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.193336,142548,
11,cube0,66.694443,120050,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.703888,154267,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.984444,151172,
12,cube0,65.343887,117619,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.277779,142700,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.203331,142566,
13,cube0,64.121109,115418,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.202774,142565,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.159447,142487,
14,cube0,67.726112,121907,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.746109,154343,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.919441,151055,
15,cube0,72.514999,130527,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.168335,142503,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.132225,142438,
16,cube0,65.831665,118497,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.178886,142522,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.154442,142478,
17,cube0,68.900002,124020,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,85.717224,154291,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,83.919441,151055,
18,cube0,72.598335,130677,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.065002,142317,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.069443,142325,
19,cube0,68.147781,122666,9.143661,4.571830,36.574642,4.571830,0.000000,9.143661,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,79.058334,142305,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,79.560555,143209,
