block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,74.022781,133241,0.101111,0.101111,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.576111,154037,0.561656,0.071813,0.000000,0.001698,0.000000,0.061258,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.111664,151401,0.387946,0.049119,0.000000,0.001258,0.000000,0.045535,229888,
1,cube0,73.205559,131770,0.100901,0.100901,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.720558,143497,0.493407,0.081310,0.000000,0.001929,0.000000,0.047642,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.741669,143535,0.342600,0.055765,0.000000,0.001426,0.000000,0.036803,209280,
2,cube0,75.488892,135880,0.101111,0.101111,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.624443,154124,0.561614,0.071813,0.000000,0.001698,0.000000,0.061247,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.062225,151312,0.388166,0.049151,0.000000,0.001258,0.000000,0.045566,229888,
3,cube0,74.922226,134860,0.101111,0.101111,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.663887,143395,0.493082,0.081258,0.000000,0.001929,0.000000,0.047610,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.657219,143383,0.342610,0.055765,0.000000,0.001426,0.000000,0.036803,209280,
4,cube0,74.207222,133573,0.100660,0.100660,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.415001,153747,0.561541,0.071803,0.000000,0.001698,0.000000,0.061237,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.809998,150858,0.387799,0.049109,0.000000,0.001258,0.000000,0.045524,229888,
5,cube0,74.865555,134758,0.101111,0.101111,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.535553,143164,0.493333,0.081300,0.000000,0.001929,0.000000,0.047642,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.418335,142953,0.342610,0.055765,0.000000,0.001426,0.000000,0.036803,209280,
6,cube0,75.245003,135441,0.100901,0.100901,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.111115,153200,0.561667,0.071813,0.000000,0.001698,0.000000,0.061258,335808,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.446114,150203,0.387872,0.049119,0.000000,0.001258,0.000000,0.045535,229888,
7,cube0,73.016113,131429,0.101111,0.101111,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.440002,142992,0.493302,0.081300,0.000000,0.001929,0.000000,0.047631,304896,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.324997,142785,0.342369,0.055723,0.000000,0.001426,0.000000,0.036782,209280,
8,cube0,66.837219,120307,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.784447,154412,0.461604,0.050765,0.000000,0.001300,0.000000,0.053847,240192,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.973892,151153,0.321342,0.034906,0.000000,0.000996,0.000000,0.040891,166144,
9,cube0,66.781113,120206,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.355553,142840,0.385126,0.062683,0.000000,0.001604,0.000000,0.041373,209280,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.269997,142686,0.270335,0.043197,0.000000,0.001226,0.000000,0.033312,145536,
10,cube0,66.012222,118822,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.266113,142679,0.385063,0.062673,0.000000,0.001604,0.000000,0.041363,209280,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.193336,142548,0.270273,0.043187,0.000000,0.001226,0.000000,0.033302,145536,
11,cube0,66.694443,120050,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.703888,154267,0.461436,0.050755,0.000000,0.001300,0.000000,0.053826,240192,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.984444,151172,0.321174,0.034885,0.000000,0.000996,0.000000,0.040870,166144,
12,cube0,65.343887,117619,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.277779,142700,0.385147,0.062683,0.000000,0.001604,0.000000,0.041373,209280,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.203331,142566,0.270398,0.043208,0.000000,0.001226,0.000000,0.033312,145536,
13,cube0,64.121109,115418,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.202774,142565,0.384895,0.062642,0.000000,0.001604,0.000000,0.041342,209280,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.159447,142487,0.270105,0.043155,0.000000,0.001226,0.000000,0.033281,145536,
14,cube0,67.726112,121907,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.746109,154343,0.461604,0.050765,0.000000,0.001300,0.000000,0.053847,240192,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.919441,151055,0.321342,0.034906,0.000000,0.000996,0.000000,0.040891,166144,
15,cube0,72.514999,130527,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.168335,142503,0.385304,0.062715,0.000000,0.001604,0.000000,0.041394,209280,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.132225,142438,0.270304,0.043187,0.000000,0.001226,0.000000,0.033302,145536,
16,cube0,65.831665,118497,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.178886,142522,0.385063,0.062673,0.000000,0.001604,0.000000,0.041363,209280,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.154442,142478,0.270304,0.043187,0.000000,0.001226,0.000000,0.033302,145536,
17,cube0,68.900002,124020,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.717224,154291,0.461719,0.050786,0.000000,0.001300,0.000000,0.053857,240192,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.919441,151055,0.321457,0.034916,0.000000,0.000996,0.000000,0.040912,166144,
18,cube0,72.598335,130677,0.078742,0.078742,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
