block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,57.308334,103155,0.291096,0.281937,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,67.776665,121998,0.161343,0.099306,0.037731,0.024306,0.000000,0.117261,0.041806,0.081258,
0,vector1,NA,NA,NA,NA,NA,NA,66.474998,119655,0.107562,0.066204,0.025154,0.016204,0.000000,0.097083,0.027377,0.063974,
1,cube0,60.159443,108287,0.282948,0.273503,0.045980,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,68.222778,122801,0.161343,0.099306,0.037731,0.024306,0.000000,0.126335,0.041605,0.133056,
1,vector1,NA,NA,NA,NA,NA,NA,66.752220,120154,0.107562,0.066204,0.025154,0.016204,0.000000,0.099321,0.027029,0.098503,
2,cube0,61.193890,110149,0.293897,0.284691,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,68.646667,123564,0.161343,0.099306,0.037731,0.024306,0.000000,0.129275,0.041466,0.133056,
2,vector1,NA,NA,NA,NA,NA,NA,67.045555,120682,0.107562,0.066204,0.025154,0.016204,0.000000,0.102701,0.027446,0.098519,
3,cube0,61.529446,110753,0.293727,0.284684,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,68.931664,124077,0.161343,0.099306,0.037731,0.024306,0.000000,0.129823,0.041497,0.133048,
3,vector1,NA,NA,NA,NA,NA,NA,66.904999,120429,0.107562,0.066204,0.025154,0.016204,0.000000,0.104182,0.027384,0.098495,
4,cube0,60.610001,109098,0.296134,0.289568,0.024043,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,67.885002,122193,0.161343,0.099306,0.037731,0.024306,0.000000,0.131559,0.042539,0.133056,
4,vector1,NA,NA,NA,NA,NA,NA,66.447220,119605,0.107562,0.066204,0.025154,0.016204,0.000000,0.101466,0.027245,0.098495,
5,cube0,58.022778,104441,0.281790,0.272932,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,62.792221,113026,0.161343,0.099306,0.037731,0.024306,0.000000,0.106713,0.037153,0.081134,
5,vector1,NA,NA,NA,NA,NA,NA,62.756111,112961,0.107562,0.066204,0.025154,0.016204,0.000000,0.087060,0.024769,0.063866,
6,cube0,58.279446,104903,0.291659,0.282438,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,67.723335,121902,0.161343,0.099306,0.037731,0.024306,0.000000,0.123495,0.041775,0.081242,
6,vector1,NA,NA,NA,NA,NA,NA,66.403336,119526,0.107562,0.066204,0.025154,0.016204,0.000000,0.095085,0.026829,0.063974,
7,cube0,60.597778,109076,0.287762,0.278310,0.045679,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,68.022224,122440,0.161343,0.099306,0.037731,0.024306,0.000000,0.126404,0.042137,0.133048,
7,vector1,NA,NA,NA,NA,NA,NA,66.516113,119729,0.107562,0.066204,0.025154,0.016204,0.000000,0.093735,0.026937,0.098511,
8,cube0,59.865002,107757,0.293889,0.284537,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,68.742226,123736,0.161343,0.099306,0.037731,0.024306,0.000000,0.128256,0.042176,0.133056,
8,vector1,NA,NA,NA,NA,NA,NA,67.020554,120637,0.107562,0.066204,0.025154,0.016204,0.000000,0.095779,0.027276,0.098503,
9,cube0,59.633888,107341,0.297963,0.289105,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,68.830559,123895,0.161343,0.099306,0.037731,0.024306,0.000000,0.126952,0.042076,0.133032,
9,vector1,NA,NA,NA,NA,NA,NA,66.812225,120262,0.107562,0.066204,0.025154,0.016204,0.000000,0.100401,0.027400,0.098519,
10,cube0,60.984444,109772,0.299059,0.292029,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,67.615555,121708,0.161343,0.099306,0.037731,0.024306,0.000000,0.142832,0.041698,0.133063,
10,vector1,NA,NA,NA,NA,NA,NA,66.309998,119358,0.107562,0.066204,0.025154,0.016204,0.000000,0.102793,0.027253,0.098511,
11,cube0,58.996113,106193,0.286080,0.278688,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,62.663887,112795,0.161343,0.099306,0.037731,0.024306,0.000000,0.122863,0.037153,0.081127,
11,vector1,NA,NA,NA,NA,NA,NA,62.613888,112705,0.107562,0.066204,0.025154,0.016204,0.000000,0.091875,0.024769,0.063881,
12,cube0,57.888889,104200,0.290394,0.281227,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,67.818886,122074,0.161343,0.099306,0.037731,0.024306,0.000000,0.129915,0.042323,0.081250,
12,vector1,NA,NA,NA,NA,NA,NA,66.464447,119636,0.107562,0.066204,0.025154,0.016204,0.000000,0.098272,0.027577,0.063966,
13,cube0,60.453335,108816,0.289483,0.284051,0.046960,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
