block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,57.308334,103155,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.776665,121998,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.474998,119655,
1,cube0,60.159443,108287,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.222778,122801,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.752220,120154,
2,cube0,61.193890,110149,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.646667,123564,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.045555,120682,
3,cube0,61.529446,110753,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.931664,124077,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.904999,120429,
4,cube0,60.610001,109098,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.885002,122193,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.447220,119605,
5,cube0,58.022778,104441,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.792221,113026,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.756111,112961,
6,cube0,58.279446,104903,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.723335,121902,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.403336,119526,
7,cube0,60.597778,109076,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.022224,122440,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.516113,119729,
8,cube0,59.865002,107757,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.742226,123736,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.020554,120637,
9,cube0,59.633888,107341,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.830559,123895,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.812225,120262,
10,cube0,60.984444,109772,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.615555,121708,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.309998,119358,
11,cube0,58.996113,106193,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.663887,112795,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.613888,112705,
12,cube0,57.888889,104200,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,67.818886,122074,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.464447,119636,
13,cube0,60.453335,108816,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.311111,122960,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.732780,120119,
14,cube0,60.933887,109681,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.406670,123132,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.808334,120255,
15,cube0,60.481667,108867,42.278980,21.139490,169.115921,25.367388,0.000000,42.278980,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.037224,124267,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.962219,120532,
16,cube0,49.633888,89341,33.823185,16.911592,135.292740,20.293911,0.000000,33.823185,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.584999,112653,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.592224,112666,
17,cube0,50.181667,90327,33.823185,16.911592,135.292740,20.293911,0.000000,33.823185,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.044998,122481,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.454445,119618,
18,cube0,51.860554,93349,33.823185,16.911592,135.292740,20.293911,0.000000,33.823185,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.883888,123991,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.886108,120395,
19,cube0,49.393890,88909,33.823185,16.911592,135.292740,20.293911,0.000000,33.823185,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,62.564999,112617,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,62.548889,112588,
