block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.799444,19439,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.783889,28411,27.457624,40.075737,0.000807,0.426200,
0,vector1,NA,NA,15.804444,28448,17.990814,29.020361,0.000807,0.419743,
1,cube0,10.822778,19481,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,10.997778,19796,9.647623,13.509255,0.000807,0.426200,
1,vector1,NA,NA,11.043889,19879,0.180812,2.453880,0.000807,0.419743,
2,cube0,10.818334,19473,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,11.011666,19821,9.647623,13.509255,0.000807,0.426200,
2,vector1,NA,NA,11.057222,19903,0.180812,2.453880,0.000807,0.419743,
3,cube0,10.801666,19443,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,11.002222,19804,9.647623,13.509255,0.000807,0.426200,
3,vector1,NA,NA,10.981667,19767,0.180812,2.453880,0.000807,0.419743,
4,cube0,10.793333,19428,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.778334,28401,27.457624,40.075737,0.000807,0.426200,
4,vector1,NA,NA,15.827778,28490,17.990814,29.020361,0.000807,0.419743,
5,cube0,10.801666,19443,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,11.057222,19903,9.647623,13.509255,0.000807,0.426200,
5,vector1,NA,NA,11.097777,19976,0.180812,2.453880,0.000807,0.419743,
6,cube0,10.680555,19225,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.825000,19485,9.647623,13.509255,0.000807,0.426200,
6,vector1,NA,NA,10.857778,19544,0.180812,2.453880,0.000807,0.419743,
7,cube0,10.676111,19217,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.810555,19459,9.647623,13.509255,0.000807,0.426200,
7,vector1,NA,NA,10.839444,19511,0.180812,2.453880,0.000807,0.419743,
