block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,10.799444,19439,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.783889,28411,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.804444,28448,
1,cube0,10.822778,19481,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.997778,19796,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.043889,19879,
2,cube0,10.818334,19473,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.011666,19821,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.057222,19903,
3,cube0,10.801666,19443,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.002222,19804,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.981667,19767,
4,cube0,10.793333,19428,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,15.778334,28401,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,15.827778,28490,
5,cube0,10.801666,19443,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,11.057222,19903,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,11.097777,19976,
6,cube0,10.680555,19225,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.825000,19485,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.857778,19544,
7,cube0,10.676111,19217,13.225121,6.612561,52.900486,6.612561,0.000000,13.225121,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,10.810555,19459,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,10.839444,19511,
