block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,10.799444,19439,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.107253,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.783889,28411,2.066425,4.139308,4.178053,2.098713,8,0.056049,4,0.023395,80.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,80.125000,1.880991,40.000000,1.106223,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.804444,28448,2.066425,3.306280,3.345026,2.098713,5,0.045988,4,0.023364,64.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,64.000000,1.502445,40.000000,1.106223,
1,cube0,10.822778,19481,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.106481,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.997778,19796,2.066425,0.833028,0.871773,2.098713,4,0.011080,4,0.023889,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378546,40.000000,1.106223,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.043889,19879,2.066425,0.000000,0.038745,2.098713,1,0.000062,4,0.025432,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.106223,
2,cube0,10.818334,19473,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.106759,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.011666,19821,2.066425,0.833028,0.871773,2.098713,4,0.011111,4,0.025586,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378546,40.000000,1.106223,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.057222,19903,2.066425,0.000000,0.038745,2.098713,1,0.000062,4,0.030154,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.106223,
3,cube0,10.801666,19443,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.094259,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.002222,19804,2.066425,0.833028,0.871773,2.098713,4,0.011049,4,0.023117,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378546,40.000000,1.106223,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.981667,19767,2.066425,0.000000,0.038745,2.098713,1,0.000062,4,0.027377,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.106223,
4,cube0,10.793333,19428,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.105340,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.778334,28401,2.066425,4.139308,4.178053,2.098713,8,0.054198,4,0.024352,80.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,80.125000,1.880991,40.000000,1.106223,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.827778,28490,2.066425,3.306280,3.345026,2.098713,5,0.046574,4,0.026265,64.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,64.000000,1.502445,40.000000,1.106223,
5,cube0,10.801666,19443,13.225121,7.025846,7.077507,13.250952,67,0.051481,10,0.115062,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.000000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.057222,19903,2.066425,0.833028,0.871773,2.098713,4,0.012994,4,0.028704,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378546,40.000000,1.106223,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.097777,19976,2.066425,0.000000,0.038745,2.098713,1,0.000062,4,0.031389,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.106223,
6,cube0,10.680555,19225,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.097377,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.825000,19485,2.066425,0.833028,0.871773,2.098713,4,0.010617,4,0.028704,16.875000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,16.125000,0.378546,40.000000,1.106223,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.857778,19544,2.066425,0.000000,0.038745,2.098713,1,0.000062,4,0.029506,0.750000,40.625000,NA,NA,NA,NA,NA,NA,NA,NA,0.000000,0.000000,40.000000,1.106223,
7,cube0,10.676111,19217,13.225121,7.025846,7.071049,13.250952,67,0.051481,10,0.105710,1,0.000062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.875000,256.500000,136.000000,2.661305,2.000000,0.051808,0.000000,0.000000,256.000000,6.318136,NA,NA,NA,NA,
