block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.698889,19258,1.209444,0.067191,0.926667,0.051481,1.823333,0.101296,0.001111,0.000062,1716.613770,1.815000,0.100833,134.512741,0.000000,4.722222,0.262346,0.084444,0.300000,1.991667,0.000000,0.000000,0.000000,0.086667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.057222,2.738333,1.315556,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.606112,28091,6.015000,0.334167,0.877778,0.048765,87.052963,0.405556,0.022531,94.061035,0.000000,6.425556,0.356975,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.128333,0.731667,NA,NA,NA,1.141667,1.592222,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.593333,28068,4.187222,0.232623,0.706667,0.039259,86.370506,0.436111,0.024228,87.470764,0.000000,4.956111,0.275340,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.100000,0.230556,NA,NA,NA,1.169444,3.696111,
1,cube0,10.675555,19216,1.209444,0.067191,0.926667,0.051481,2.002778,0.111265,0.001111,0.000062,1716.613770,2.028889,0.112716,120.332184,0.000000,5.395000,0.299722,0.077222,0.291667,2.089444,0.000000,0.000000,0.000000,0.117778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450556,2.748889,1.228889,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.872778,19571,2.167222,0.120401,0.186111,0.010340,82.628052,0.420000,0.023333,90.826134,0.000000,6.107222,0.339290,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.129444,0.728889,NA,NA,NA,1.272778,0.946667,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.909445,19637,0.339444,0.018858,0.001111,0.000062,0.000000,0.486111,0.027006,78.473770,0.000000,5.985556,0.332531,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.102778,0.230556,NA,NA,NA,1.109444,3.045000,
2,cube0,10.617222,19111,1.209444,0.067191,0.926667,0.051481,2.009444,0.111636,0.001111,0.000062,1716.613770,1.835000,0.101944,133.046661,0.000000,4.741667,0.263426,0.077222,0.291667,1.820000,0.000000,0.000000,0.000000,0.109444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375000,2.762778,0.000000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.742222,19336,2.167222,0.120401,0.177222,0.009846,86.772408,0.530556,0.029475,71.900055,0.000000,6.596111,0.366451,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.121667,0.732222,NA,NA,NA,1.605000,0.902222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.787778,19418,0.339444,0.018858,0.001111,0.000062,0.000000,0.456111,0.025340,83.635262,0.000000,6.575000,0.365278,0.931667,1.938333,0.000000,0.000000,0.000000,0.000000,0.116667,0.230556,NA,NA,NA,1.495000,2.992222,
3,cube0,10.578333,19041,1.209444,0.067191,0.926667,0.051481,1.751667,0.097315,0.001111,0.000062,1716.613770,1.808333,0.100463,135.008636,0.000000,5.187222,0.288179,0.076111,0.292222,2.006667,0.000000,0.000000,0.000000,0.116111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843889,2.793333,0.000000,NA,NA,
