block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,10.698889,19258,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,15.606112,28091,27.819307,40.603626,0.000818,0.431814,
0,vector1,NA,NA,15.593333,28068,18.227797,29.402628,0.000818,0.425272,
1,cube0,10.675555,19216,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,10.872778,19571,9.774705,13.687204,0.000818,0.431814,
1,vector1,NA,NA,10.909445,19637,0.183194,2.486203,0.000818,0.425272,
2,cube0,10.617222,19111,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,10.742222,19336,9.774705,13.687204,0.000818,0.431814,
2,vector1,NA,NA,10.787778,19418,0.183194,2.486203,0.000818,0.425272,
3,cube0,10.578333,19041,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,10.767222,19381,9.774705,13.687204,0.000818,0.431814,
3,vector1,NA,NA,10.734445,19322,0.183194,2.486203,0.000818,0.425272,
4,cube0,10.678333,19221,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,15.515000,27927,27.819307,40.603626,0.000818,0.431814,
4,vector1,NA,NA,15.545555,27982,18.227797,29.402628,0.000818,0.425272,
5,cube0,10.601111,19082,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,10.769444,19385,9.774705,13.687204,0.000818,0.431814,
5,vector1,NA,NA,10.832222,19498,0.183194,2.486203,0.000818,0.425272,
6,cube0,10.626111,19127,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,10.800000,19440,9.774705,13.687204,0.000818,0.431814,
6,vector1,NA,NA,10.810555,19459,0.183194,2.486203,0.000818,0.425272,
7,cube0,10.599444,19079,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,10.768333,19383,9.774705,13.687204,0.000818,0.431814,
7,vector1,NA,NA,10.793333,19428,0.183194,2.486203,0.000818,0.425272,
