block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,10.698889,19258,0.206667,0.146296,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,15.606112,28091,0.014938,0.005154,0.003302,0.006481,0.000000,0.054167,0.003827,0.070617,
0,vector1,NA,NA,NA,NA,NA,NA,15.593333,28068,0.001944,0.000031,0.001914,0.000000,0.000000,0.043179,0.001235,0.005679,
1,cube0,10.675555,19216,0.239506,0.177562,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,10.872778,19571,0.012994,0.005123,0.001389,0.006481,0.000000,0.013302,0.003827,0.065401,
1,vector1,NA,NA,NA,NA,NA,NA,10.909445,19637,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
2,cube0,10.617222,19111,0.215679,0.156821,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,10.742222,19336,0.012994,0.005123,0.001389,0.006481,0.000000,0.012809,0.003827,0.065401,
2,vector1,NA,NA,NA,NA,NA,NA,10.787778,19418,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
3,cube0,10.578333,19041,0.206296,0.146296,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,10.767222,19381,0.012994,0.005123,0.001389,0.006481,0.000000,0.012840,0.003827,0.065340,
3,vector1,NA,NA,NA,NA,NA,NA,10.734445,19322,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
4,cube0,10.678333,19221,0.227500,0.175895,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,15.515000,27927,0.014938,0.005154,0.003302,0.006481,0.000000,0.054753,0.003827,0.070802,
4,vector1,NA,NA,NA,NA,NA,NA,15.545555,27982,0.001944,0.000031,0.001914,0.000000,0.000000,0.043364,0.001235,0.005679,
5,cube0,10.601111,19082,0.221481,0.177562,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,10.769444,19385,0.012994,0.005123,0.001389,0.006481,0.000000,0.012469,0.003827,0.065401,
5,vector1,NA,NA,NA,NA,NA,NA,10.832222,19498,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
6,cube0,10.626111,19127,0.215031,0.153580,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,10.800000,19440,0.012994,0.005123,0.001389,0.006481,0.000000,0.014753,0.003827,0.065401,
6,vector1,NA,NA,NA,NA,NA,NA,10.810555,19459,0.000000,0.000000,0.000000,0.000000,0.000000,0.001574,0.001265,0.000463,
7,cube0,10.599444,19079,0.213364,0.152531,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,10.768333,19383,0.012994,0.005123,0.001389,0.006481,0.000000,0.012840,0.003827,0.065340,
7,vector1,NA,NA,NA,NA,NA,NA,10.793333,19428,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
