block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,20.576111,37037,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.120556,45217,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.120556,45217,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
1,cube0,24.587223,44257,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.083889,45151,0.240357,0.106409,0.000000,0.001528,0.000000,0.080218,185920,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.087778,45158,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
2,cube0,24.560556,44209,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.052221,45094,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.077223,45139,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
3,cube0,24.855000,44739,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.025555,45046,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.046667,45084,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
4,cube0,21.411112,38540,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.994444,44990,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.017778,45032,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
5,cube0,21.930000,39474,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.965000,44937,0.240119,0.106310,0.000000,0.001508,0.000000,0.080139,185920,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.992222,44986,0.159306,0.063155,0.000000,0.001329,0.000000,0.063829,101984,
6,cube0,23.600000,42480,0.064365,0.064365,0.000000,65536,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
