block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,20.576111,37037,0.215516,0.221587,0.063353,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.120556,45217,0.055317,0.034048,0.012937,0.008333,0.000000,0.054881,0.012341,0.075496,
0,vector1,NA,NA,NA,NA,NA,NA,25.120556,45217,0.027659,0.017024,0.006468,0.004167,0.000000,0.036587,0.006171,0.075536,
1,cube0,24.587223,44257,0.249107,0.255179,0.071250,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.083889,45151,0.055317,0.034048,0.012937,0.008333,0.000000,0.075853,0.012341,0.075516,
1,vector1,NA,NA,NA,NA,NA,NA,25.087778,45158,0.027659,0.017024,0.006468,0.004167,0.000000,0.033611,0.006171,0.075516,
2,cube0,24.560556,44209,0.234246,0.240317,0.063155,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.052221,45094,0.055317,0.034048,0.012937,0.008333,0.000000,0.083651,0.012341,0.075516,
2,vector1,NA,NA,NA,NA,NA,NA,25.077223,45139,0.027659,0.017024,0.006468,0.004167,0.000000,0.034881,0.006171,0.075536,
3,cube0,24.855000,44739,0.234762,0.240833,0.066151,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.025555,45046,0.055317,0.034048,0.012937,0.008333,0.000000,0.092024,0.012341,0.075516,
3,vector1,NA,NA,NA,NA,NA,NA,25.046667,45084,0.027659,0.017024,0.006468,0.004167,0.000000,0.033948,0.006171,0.075536,
4,cube0,21.411112,38540,0.273452,0.279524,0.066627,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,24.994444,44990,0.055317,0.034048,0.012937,0.008333,0.000000,0.055159,0.012341,0.075516,
4,vector1,NA,NA,NA,NA,NA,NA,25.017778,45032,0.027659,0.017024,0.006468,0.004167,0.000000,0.038433,0.005218,0.075516,
5,cube0,21.930000,39474,0.238770,0.244841,0.068175,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,24.965000,44937,0.055317,0.034048,0.012937,0.008333,0.000000,0.054464,0.012341,0.075536,
5,vector1,NA,NA,NA,NA,NA,NA,24.992222,44986,0.027659,0.017024,0.006468,0.004167,0.000000,0.031567,0.006171,0.075536,
6,cube0,23.600000,42480,0.263413,0.269484,0.070337,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,24.944445,44900,0.055317,0.034048,0.012937,0.008333,0.000000,0.063571,0.012341,0.075516,
6,vector1,NA,NA,NA,NA,NA,NA,24.951666,44913,0.027659,0.017024,0.006468,0.004167,0.000000,0.032262,0.006171,0.075516,
7,cube0,23.146667,41664,0.240000,0.245754,0.068433,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,24.899445,44819,0.055317,0.034048,0.012937,0.008333,0.000000,0.064782,0.012341,0.075496,
7,vector1,NA,NA,NA,NA,NA,NA,24.926666,44868,0.027659,0.017024,0.006468,0.004167,0.000000,0.034226,0.006171,0.075496,
8,cube0,21.437222,38587,0.225635,0.231706,0.062798,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,24.879444,44783,0.055317,0.034048,0.012937,0.008333,0.000000,0.060040,0.012341,0.075496,
8,vector1,NA,NA,NA,NA,NA,NA,24.892778,44807,0.027659,0.017024,0.006468,0.004167,0.000000,0.037063,0.006171,0.075516,
9,cube0,20.770000,37386,0.227639,0.233552,0.067619,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,24.857222,44743,0.055317,0.034048,0.012937,0.008333,0.000000,0.054603,0.012341,0.075516,
9,vector1,NA,NA,NA,NA,NA,NA,24.862778,44753,0.027659,0.017024,0.006468,0.004167,0.000000,0.033710,0.006171,0.075516,
10,cube0,21.438889,38590,0.227163,0.233234,0.060357,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,24.862778,44753,0.055317,0.034048,0.012937,0.008333,0.000000,0.059028,0.012341,0.075516,
10,vector1,NA,NA,NA,NA,NA,NA,24.844444,44720,0.027659,0.017024,0.006468,0.004167,0.000000,0.030655,0.006171,0.075516,
11,cube0,21.656111,38981,0.244861,0.250933,0.073869,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,24.841110,44714,0.055317,0.034048,0.012937,0.008333,0.000000,0.054028,0.012341,0.075516,
11,vector1,NA,NA,NA,NA,NA,NA,24.845556,44722,0.027659,0.017024,0.006468,0.004167,0.000000,0.031786,0.006171,0.075536,
12,cube0,21.865000,39357,0.231786,0.237540,0.067222,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,24.846111,44723,0.055317,0.034048,0.012937,0.008333,0.000000,0.059008,0.012341,0.075516,
12,vector1,NA,NA,NA,NA,NA,NA,24.826111,44687,0.027659,0.017024,0.006468,0.004167,0.000000,0.033948,0.006171,0.075516,
13,cube0,23.142778,41657,0.245675,0.251746,0.069901,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,24.823334,44682,0.055317,0.034048,0.012937,0.008333,0.000000,0.068234,0.012341,0.075516,
13,vector1,NA,NA,NA,NA,NA,NA,24.812222,44662,0.027659,0.017024,0.006468,0.004167,0.000000,0.029683,0.006171,0.075536,
14,cube0,22.593334,40668,0.236071,0.242143,0.061468,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,24.812222,44662,0.055317,0.034048,0.012937,0.008333,0.000000,0.064702,0.012341,0.075516,
14,vector1,NA,NA,NA,NA,NA,NA,24.811111,44660,0.027659,0.017024,0.006468,0.004167,0.000000,0.030952,0.006171,0.075516,
15,cube0,22.235001,40023,0.231409,0.237480,0.067718,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,24.796667,44634,0.055317,0.034048,0.012937,0.008333,0.000000,0.062579,0.012341,0.075496,
15,vector1,NA,NA,NA,NA,NA,NA,24.791111,44624,0.027659,0.017024,0.006468,0.004167,0.000000,0.037778,0.006171,0.075516,
16,cube0,24.206667,43572,0.249861,0.255933,0.064067,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,24.776112,44597,0.055317,0.034048,0.012937,0.008333,0.000000,0.082202,0.012341,0.075536,
16,vector1,NA,NA,NA,NA,NA,NA,24.796112,44633,0.027659,0.017024,0.006468,0.004167,0.000000,0.039365,0.006171,0.075516,
17,cube0,24.168888,43504,0.235734,0.241806,0.056131,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,24.780001,44604,0.055317,0.034048,0.012937,0.008333,0.000000,0.081230,0.012341,0.075516,
17,vector1,NA,NA,NA,NA,NA,NA,24.808332,44655,0.027659,0.017024,0.006468,0.004167,0.000000,0.031131,0.006171,0.075516,
18,cube0,23.637777,42548,0.231310,0.237381,0.062401,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,24.773890,44593,0.055317,0.034048,0.012937,0.008333,0.000000,0.078591,0.012341,0.075516,
18,vector1,NA,NA,NA,NA,NA,NA,24.791111,44624,0.027659,0.017024,0.006468,0.004167,0.000000,0.033016,0.006171,0.075496,
19,cube0,24.637777,44348,0.237639,0.243710,0.065456,0.001409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,24.758333,44565,0.055317,0.034048,0.012937,0.008333,0.000000,0.087242,0.012341,0.075516,
19,vector1,NA,NA,NA,NA,NA,NA,24.771667,44589,0.027659,0.017024,0.006468,0.004167,0.000000,0.028175,0.006171,0.075496,
