block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,57.678333,103821,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.313332,122964,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.038330,120669,
1,cube0,61.174446,110114,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.801109,123842,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.311668,121161,
2,cube0,61.158333,110085,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.256668,124662,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.653336,121776,
3,cube0,61.058887,109906,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.551109,125192,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.522781,121541,
4,cube0,61.173332,110112,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.306664,122952,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.983330,120570,
5,cube0,58.148335,104667,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.342777,114017,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.292221,113926,
6,cube0,57.727222,103909,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.197777,122756,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.886108,120395,
7,cube0,60.744999,109341,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.707222,123673,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.126114,120827,
8,cube0,60.553890,108997,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.121666,124419,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.513336,121524,
9,cube0,60.693890,109249,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.348335,124827,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.316109,121169,
10,cube0,60.527222,108949,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.185555,122734,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.869446,120365,
11,cube0,57.702778,103865,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.197224,113755,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.153889,113677,
12,cube0,57.528889,103552,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.068886,122524,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.752220,120154,
13,cube0,60.220554,108397,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.790558,123823,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.245003,121041,
14,cube0,60.616112,109109,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.086113,124355,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.432777,121379,
15,cube0,61.840557,111313,41.849930,20.924965,167.399719,25.109959,0.000000,41.849930,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.666115,125399,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.509445,121517,
16,cube0,49.597221,89275,33.479942,16.739971,133.919769,20.087967,0.000000,33.479942,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.138332,113649,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.115002,113607,
17,cube0,49.314445,88766,33.479942,16.739971,133.919769,20.087967,0.000000,33.479942,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,68.358330,123045,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,66.940002,120492,
18,cube0,53.015556,95428,33.479942,16.739971,133.919769,20.087967,0.000000,33.479942,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,69.436668,124986,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,67.364998,121257,
19,cube0,50.196667,90354,33.479942,16.739971,133.919769,20.087967,0.000000,33.479942,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,63.127224,113629,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,63.092777,113567,
