block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,57.678333,103821,15.322222,0.212809,13.711111,0.190432,10.660000,0.148056,4.862222,0.067531,7.061026,23.780001,0.330278,128.332962,0.000000,18.948889,0.263179,0.591111,2.786111,11.718333,0.000000,0.000000,0.917778,0.166667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.501667,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.313332,122964,47.172779,0.655177,20.200001,0.280556,95.544472,1.447222,0.020100,48.351841,0.009961,16.722221,0.232253,2.795556,7.134444,0.000000,0.000000,0.000000,33.212223,0.395000,3.227222,NA,8.172222,3.469445,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.038330,120669,32.184444,0.447006,14.538889,0.201929,88.503677,1.072778,0.014900,43.782097,0.014142,14.297778,0.198580,2.002222,5.000556,0.000000,0.000000,0.000000,17.688889,0.510000,2.682778,NA,18.097778,11.123889,
1,cube0,61.174446,110114,15.662222,0.217531,13.860000,0.192500,9.921667,0.137801,3.953333,0.054907,8.684386,23.355000,0.324375,130.668289,0.000000,20.729445,0.287909,0.637222,2.858889,10.791111,0.000000,0.000000,0.841667,0.155556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.171665,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.801109,123842,49.761665,0.691134,22.094999,0.306875,87.350014,2.578333,0.035810,45.032906,0.009351,18.844999,0.261736,2.878333,7.275000,0.000000,0.000000,0.000000,34.723331,0.688889,5.006111,NA,6.775556,0.748333,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.311668,121161,34.561111,0.480015,14.528889,0.201790,88.564590,1.811111,0.025154,42.915344,0.013026,18.133888,0.251860,2.062778,5.119444,0.000000,0.000000,0.000000,20.385555,0.640556,2.425000,NA,16.543888,8.142777,
2,cube0,61.158333,110085,15.738889,0.218596,13.804444,0.191728,10.873889,0.151026,2.369444,0.032909,14.489590,24.133333,0.335185,126.454056,0.000000,22.297222,0.309684,0.646667,2.882778,12.214444,0.000000,0.000000,0.858333,0.176667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.738888,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.256668,124662,50.192223,0.697114,18.168888,0.252346,106.225456,2.703889,0.037554,42.941799,0.009494,21.938889,0.304707,2.882778,7.298333,0.000000,0.000000,0.000000,33.687778,0.777222,2.882778,NA,6.380000,0.320556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.653336,121776,34.845554,0.483966,14.660000,0.203611,87.772522,1.788889,0.024846,43.448452,0.012029,13.953889,0.193804,2.070555,5.141667,0.000000,0.000000,0.000000,18.745001,0.458333,3.200556,NA,20.893888,7.890555,
3,cube0,61.058887,109906,15.700000,0.218056,13.691667,0.190162,11.781667,0.163634,1.080556,0.015008,31.772800,24.682222,0.342809,123.641930,0.000000,23.927221,0.332323,0.653889,2.907778,12.046667,0.000000,0.000000,0.765000,0.160556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.098331,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.551109,125192,50.618889,0.703040,19.896667,0.276343,97.001091,2.500556,0.034730,46.433624,0.009040,17.752777,0.246566,2.879444,7.324444,0.000000,0.000000,0.000000,33.516666,0.573333,4.137222,NA,8.824445,0.669444,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.522781,121541,34.845554,0.483966,14.640000,0.203333,87.892418,1.725000,0.023958,45.057655,0.011892,14.291111,0.198488,2.073333,5.165000,0.000000,0.000000,0.000000,19.192223,0.390556,3.231111,NA,17.657223,9.924444,
4,cube0,61.173332,110112,16.872223,0.234336,13.832778,0.192122,10.713333,0.148796,3.495556,0.048549,9.821693,25.473888,0.353804,119.799454,0.000000,22.278889,0.309429,0.659444,2.932222,12.123333,0.000000,0.000000,0.764444,0.207222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.184444,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.306664,122952,49.251667,0.684051,19.409445,0.269576,99.436043,2.406111,0.033418,48.256233,0.009783,19.606112,0.272307,2.878333,7.348333,0.000000,0.000000,0.000000,34.026112,1.306111,4.265000,NA,8.026667,0.580000,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.983330,120570,34.217777,0.475247,13.868889,0.192623,92.779251,1.757222,0.024406,44.231434,0.012313,14.515000,0.201597,2.070555,5.190556,0.000000,0.000000,0.000000,19.193890,0.540000,3.261667,NA,19.356112,8.621667,
5,cube0,58.148335,104667,15.171667,0.210718,13.733889,0.190748,10.515000,0.146042,1.945000,0.027014,17.651554,23.510000,0.326528,129.806808,0.000000,22.814444,0.316867,0.620000,2.891667,11.101666,0.000000,0.000000,0.880556,0.181667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.016109,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.342777,114017,44.551109,0.618765,17.878889,0.248318,102.827736,0.880556,0.012230,53.474957,0.011708,16.047222,0.222878,2.737222,7.097222,0.000000,0.000000,0.000000,32.718887,0.615000,2.818889,NA,8.678889,3.858333,
