block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,57.678333,103821,0.212809,0.212809,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.313332,122964,0.655177,0.197307,0.000000,0.001682,0.000000,0.071273,1191840,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.038330,120669,0.447006,0.133881,0.000000,0.001204,0.000000,0.050656,800576,
1,cube0,61.174446,110114,0.217531,0.217531,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.801109,123842,0.691134,0.202346,0.000000,0.001728,0.000000,0.080247,1209568,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.311668,121161,0.480015,0.139174,0.000000,0.001250,0.000000,0.059722,817536,
2,cube0,61.158333,110085,0.218596,0.218596,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.256668,124662,0.697114,0.201204,0.000000,0.001721,0.000000,0.079799,1209568,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.653336,121776,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
3,cube0,61.058887,109906,0.218056,0.218056,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.551109,125192,0.703040,0.200077,0.000000,0.001705,0.000000,0.079352,1209568,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.522781,121541,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
4,cube0,61.173332,110112,0.234336,0.234336,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.306664,122952,0.684051,0.203789,0.000000,0.001744,0.000000,0.080826,1209568,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.983330,120570,0.475247,0.140224,0.000000,0.001258,0.000000,0.060170,817536,
5,cube0,58.148335,104667,0.210718,0.210718,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.342777,114017,0.618765,0.204421,0.000000,0.001744,0.000000,0.061705,1162080,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.292221,113926,0.422400,0.138796,0.000000,0.001242,0.000000,0.044105,780352,
6,cube0,57.727222,103909,0.211667,0.211667,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.197777,122756,0.655293,0.197284,0.000000,0.001682,0.000000,0.071265,1191840,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.886108,120395,0.447045,0.133873,0.000000,0.001204,0.000000,0.050648,800576,
7,cube0,60.744999,109341,0.210934,0.210934,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.707222,123673,0.691188,0.202353,0.000000,0.001728,0.000000,0.080255,1209568,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.126114,120827,0.480015,0.139174,0.000000,0.001250,0.000000,0.059722,817536,
8,cube0,60.553890,108997,0.210810,0.210810,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.121666,124419,0.697114,0.201204,0.000000,0.001721,0.000000,0.079799,1209568,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.513336,121524,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
9,cube0,60.693890,109249,0.218056,0.218056,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.348335,124827,0.703040,0.200077,0.000000,0.001705,0.000000,0.079352,1209568,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.316109,121169,0.483966,0.138356,0.000000,0.001242,0.000000,0.059367,817536,
10,cube0,60.527222,108949,0.224390,0.224390,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.185555,122734,0.684144,0.203773,0.000000,0.001736,0.000000,0.080818,1209568,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.869446,120365,0.475216,0.140231,0.000000,0.001258,0.000000,0.060177,817536,
11,cube0,57.702778,103865,0.212832,0.212832,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.197224,113755,0.618765,0.204421,0.000000,0.001744,0.000000,0.061705,1162080,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.153889,113677,0.422400,0.138796,0.000000,0.001242,0.000000,0.044105,780352,
12,cube0,57.528889,103552,0.215540,0.215540,0.000000,491520,60,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.068886,122524,0.655332,0.197276,0.000000,0.001682,0.000000,0.071258,1191840,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.752220,120154,0.447091,0.133843,0.000000,0.001204,0.000000,0.050640,800576,
