block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,14.517777,26132,2,128,NA,NA,NA,NA,1.538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.327778,34790,2,50,NA,NA,NA,NA,3.846154,NA,NA,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.420000,31356,1,2,NA,NA,NA,NA,33.333332,NA,NA,
1,cube0,14.819445,26675,1,129,NA,NA,NA,NA,0.769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.690001,30042,2,34,NA,NA,NA,NA,5.555555,NA,NA,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.487778,29678,1,2,NA,NA,NA,NA,33.333332,NA,NA,
2,cube0,15.522778,27941,2,128,NA,NA,NA,NA,1.538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.792778,30227,2,34,NA,NA,NA,NA,5.555555,NA,NA,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.458889,29626,1,2,NA,NA,NA,NA,33.333332,NA,NA,
3,cube0,14.243889,25639,2,128,NA,NA,NA,NA,1.538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.489445,29681,2,34,NA,NA,NA,NA,5.555555,NA,NA,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.438889,29590,1,2,NA,NA,NA,NA,33.333332,NA,NA,
4,cube0,15.422222,27760,2,128,NA,NA,NA,NA,1.538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.210556,34579,2,50,NA,NA,NA,NA,3.846154,NA,NA,
