block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,14.517777,26132,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,19.327778,34790,10.147541,17.646040,0.004006,0.008679,
0,vector1,NA,NA,17.420000,31356,0.149543,5.661260,0.004006,0.002670,
1,cube0,14.819445,26675,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,16.690001,30042,4.272649,9.442554,0.004006,0.008679,
1,vector1,NA,NA,16.487778,29678,0.149543,5.661260,0.004006,0.002670,
2,cube0,15.522778,27941,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,16.792778,30227,4.272649,9.442554,0.004006,0.008679,
2,vector1,NA,NA,16.458889,29626,0.149543,5.661260,0.004006,0.002670,
3,cube0,14.243889,25639,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,16.489445,29681,4.272649,9.442554,0.004006,0.008679,
3,vector1,NA,NA,16.438889,29590,0.149543,5.661260,0.004006,0.002670,
4,cube0,15.422222,27760,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,19.210556,34579,10.147541,17.646040,0.004006,0.008679,
4,vector1,NA,NA,17.208889,30976,0.149543,5.661260,0.004006,0.002670,
5,cube0,14.347222,25825,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,16.392778,29507,4.272649,9.442554,0.004006,0.008679,
5,vector1,NA,NA,16.312222,29362,0.149543,5.661260,0.004006,0.002670,
6,cube0,14.237778,25628,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,16.393888,29509,4.272649,9.442554,0.004006,0.008679,
6,vector1,NA,NA,16.355556,29440,0.149543,5.661260,0.004006,0.002670,
7,cube0,14.336111,25805,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,16.340555,29413,4.272649,9.442554,0.004006,0.008679,
7,vector1,NA,NA,16.342222,29416,0.149543,5.661260,0.004006,0.002670,
8,cube0,6.538889,11770,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,16.320555,29377,0.149543,5.661260,0.004006,0.002670,
8,vector1,NA,NA,16.320555,29377,0.149543,5.661260,0.004006,0.002670,
9,cube0,6.440556,11593,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,16.288889,29320,0.149543,5.661260,0.004006,0.002670,
9,vector1,NA,NA,16.289444,29321,0.149543,5.661260,0.004006,0.002670,
10,cube0,6.440556,11593,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,16.270000,29286,0.149543,5.661260,0.004006,0.002670,
10,vector1,NA,NA,16.268888,29284,0.149543,5.661260,0.004006,0.002670,
11,cube0,6.537778,11768,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,16.256666,29262,0.149543,5.661260,0.004006,0.002670,
11,vector1,NA,NA,16.257778,29264,0.149543,5.661260,0.004006,0.002670,
12,cube0,6.675556,12016,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,16.272223,29290,0.149543,5.661260,0.004006,0.002670,
12,vector1,NA,NA,16.254444,29258,0.149543,5.661260,0.004006,0.002670,
13,cube0,6.583333,11850,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,16.254999,29259,0.149543,5.661260,0.004006,0.002670,
13,vector1,NA,NA,16.240555,29233,0.149543,5.661260,0.004006,0.002670,
14,cube0,6.535555,11764,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,16.243889,29239,0.149543,5.661260,0.004006,0.002670,
14,vector1,NA,NA,16.227222,29209,0.149543,5.661260,0.004006,0.002670,
15,cube0,6.688889,12040,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,16.249445,29249,0.149543,5.661260,0.004006,0.002670,
15,vector1,NA,NA,16.213888,29185,0.149543,5.661260,0.004006,0.002670,
16,cube0,6.989444,12581,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,16.232779,29219,0.149543,5.661260,0.004006,0.002670,
16,vector1,NA,NA,16.200556,29161,0.149543,5.661260,0.004006,0.002670,
17,cube0,7.055555,12700,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,16.229445,29213,0.149543,5.661260,0.004006,0.002670,
17,vector1,NA,NA,16.193890,29149,0.149543,5.661260,0.004006,0.002670,
18,cube0,7.023334,12642,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,16.215000,29187,0.149543,5.661260,0.004006,0.002670,
18,vector1,NA,NA,16.180555,29125,0.149543,5.661260,0.004006,0.002670,
19,cube0,7.021667,12639,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,16.212778,29183,0.149543,5.661260,0.004006,0.002670,
19,vector1,NA,NA,16.179445,29123,0.149543,5.661260,0.004006,0.002670,
