block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,29.766666,53580,513,1089,1,1657,1,1659,32.022472,0.060277,10.467480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.446110,71003,4,146,2143,5,2149,8,2.666667,99.698029,96.430977,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.761665,67971,3,98,1432,1,1452,3,2.970297,99.861496,96.587486,
1,cube0,32.069443,57725,514,1088,123,1538,122,1535,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.503334,60306,4,98,1768,2,1753,0,3.921569,99.943230,97.241379,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.499443,60299,3,66,1185,1,1179,1,4.347826,99.915466,97.207390,
2,cube0,30.997778,55796,514,1088,3,1659,2,1654,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.344444,70820,4,146,2142,1,2155,1,2.666667,99.953476,96.673409,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.736668,67926,3,98,1454,0,1434,1,2.970297,99.965385,96.688965,
3,cube0,32.138889,57850,514,1088,122,1529,123,1544,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.484444,60272,4,98,1761,1,1765,0,3.921569,99.971649,97.271973,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.462223,60232,3,66,1178,1,1186,0,4.347826,99.957718,97.247330,
4,cube0,29.939444,53891,513,1089,2,1656,3,1657,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.355000,70839,4,146,2156,1,2148,0,2.666667,99.976768,96.700340,
