block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,29.766666,53580,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.446110,71003,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.761665,67971,
1,cube0,32.069443,57725,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.503334,60306,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.499443,60299,
2,cube0,30.997778,55796,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.344444,70820,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.736668,67926,
3,cube0,32.138889,57850,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.484444,60272,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.462223,60232,
4,cube0,29.939444,53891,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.355000,70839,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.730000,67914,
5,cube0,30.822222,55480,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.383335,60090,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.400002,60120,
6,cube0,31.166111,56099,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.088333,70359,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.446667,67404,
7,cube0,31.367222,56461,16.844692,8.422346,67.378769,8.422346,0.000000,16.844692,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.337776,60008,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.362778,60053,
8,cube0,23.909445,43037,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.613335,71304,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.817780,68072,
9,cube0,23.841667,42915,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.279999,59904,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.298889,59938,
10,cube0,23.629999,42534,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.267223,59881,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.286110,59915,
11,cube0,23.874445,42974,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.713890,71485,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.858891,68146,
12,cube0,24.432777,43979,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.243332,59838,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.272221,59890,
13,cube0,24.210556,43579,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.256111,59861,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.256668,59862,
14,cube0,25.401667,45723,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.633335,71340,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.781666,68007,
15,cube0,25.637777,46148,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.219444,59795,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.238335,59829,
16,cube0,25.714445,46286,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.220001,59796,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.237221,59827,
17,cube0,25.327778,45590,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.769444,71585,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.858891,68146,
18,cube0,24.946112,44903,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.199444,59759,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.191113,59744,
19,cube0,25.002777,45005,11.229795,5.614898,44.919182,5.614898,0.000000,11.229795,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.205002,59769,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.193333,59748,
