block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,29.766666,53580,18.253901,9.431273,9.096792,17.563005,54,0.067339,30,0.143889,18,0.026098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.446110,71003,1.609348,11.635559,11.802799,1.628540,50,0.190000,11,0.035465,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.287448,73.375000,0.861535,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.761665,67971,1.080210,7.758868,7.917883,1.099401,34,0.168760,8,0.031202,361.000000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.525797,49.250000,0.578271,
1,cube0,32.069443,57725,18.253901,9.431273,9.096792,17.563005,54,0.064832,30,0.132235,18,0.049483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.503334,60306,1.082951,9.529972,9.658831,1.102143,38,0.103488,8,0.022571,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.330625,49.375000,0.579738,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.499443,60299,0.729279,6.355143,6.486742,0.748470,26,0.074199,6,0.015698,295.750000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.887914,33.250000,0.390406,
2,cube0,30.997778,55796,18.253901,9.431273,9.096792,17.563005,54,0.066305,30,0.130233,18,0.045685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.344444,70820,1.609348,11.635559,11.786349,1.628540,50,0.166227,11,0.036421,537.375000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.287448,73.375000,0.861535,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.736668,67926,1.080210,7.758868,7.920624,1.099401,34,0.135220,8,0.029302,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.525797,49.250000,0.578271,
3,cube0,32.138889,57850,18.253901,9.431273,9.096792,17.563005,54,0.064871,30,0.135116,18,0.058307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.484444,60272,1.082951,9.529972,9.669797,1.102143,38,0.153333,8,0.023824,440.875000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.330625,49.375000,0.579738,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.462223,60232,0.729279,6.355143,6.484000,0.748470,26,0.075891,6,0.021008,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.887914,33.250000,0.390406,
4,cube0,29.939444,53891,18.253901,9.431273,9.096792,17.563005,54,0.067623,30,0.131563,18,0.041137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.355000,70839,1.609348,11.635559,11.802799,1.628540,50,0.157067,11,0.054147,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.287448,73.375000,0.861535,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.730000,67914,1.080210,7.758868,7.928849,1.099401,34,0.129703,8,0.025685,361.500000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.525797,49.250000,0.578271,
5,cube0,30.822222,55480,18.253901,9.431273,9.096792,17.563005,54,0.066059,30,0.126654,18,0.049044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.383335,60090,1.082951,9.529972,9.658831,1.102143,38,0.148036,8,0.024496,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.330625,49.375000,0.579738,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.400002,60120,0.729279,6.355143,6.489484,0.748470,26,0.118333,6,0.018475,295.875000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.887914,33.250000,0.390406,
6,cube0,31.166111,56099,18.253901,9.431273,9.096792,17.563005,54,0.067881,30,0.114432,18,0.064380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.088333,70359,1.609348,11.635559,11.802799,1.628540,50,0.175220,11,0.032920,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.287448,73.375000,0.861535,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.446667,67404,1.080210,7.758868,7.920624,1.099401,34,0.131537,8,0.030284,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.525797,49.250000,0.578271,
7,cube0,31.367222,56461,18.253901,9.431273,9.096792,17.563005,54,0.066525,30,0.127145,18,0.069677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.572452,35.000000,0.384928,0.000000,0.000000,768.000000,8.047339,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.337776,60008,1.082951,9.529972,9.658831,1.102143,38,0.168811,8,0.025439,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.330625,49.375000,0.579738,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.362778,60053,0.729279,6.355143,6.484000,0.748470,26,0.118902,6,0.018191,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,2.887914,33.250000,0.390406,
8,cube0,23.909445,43037,12.639003,6.623825,6.289343,11.945366,38,0.044522,22,0.083178,18,0.045504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.750000,544.625000,302.000000,2.509024,34.500000,0.379429,0.000000,0.000000,512.000000,5.364893,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.613335,71304,1.609348,9.513523,9.694471,1.625798,44,0.150646,11,0.040736,442.000000,74.125000,NA,NA,NA,NA,NA,NA,NA,NA,433.750000,4.323150,73.375000,0.861535,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.817780,68072,1.080210,6.344176,6.508676,1.096660,30,0.135439,8,0.023424,296.750000,50.000000,NA,NA,NA,NA,NA,NA,NA,NA,289.250000,2.882930,49.250000,0.578271,
