block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,28.950001,52110,0.186472,0.181833,0.056597,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,36.862778,66353,0.078375,0.041000,0.011125,0.026250,0.000000,0.084819,0.008486,0.146222,
0,vector1,NA,NA,NA,NA,NA,NA,35.228889,63412,0.052250,0.027333,0.007417,0.017500,0.000000,0.086736,0.003806,0.115125,
1,cube0,29.291666,52725,0.154111,0.148847,0.061528,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,31.047222,55885,0.078375,0.041000,0.011125,0.026250,0.000000,0.057431,0.000000,0.146264,
1,vector1,NA,NA,NA,NA,NA,NA,31.043333,55878,0.052250,0.027333,0.007417,0.017500,0.000000,0.035319,0.000000,0.115167,
2,cube0,28.291666,50925,0.152222,0.148597,0.055875,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,36.783890,66211,0.078375,0.041000,0.011125,0.026250,0.000000,0.072403,0.008153,0.146181,
2,vector1,NA,NA,NA,NA,NA,NA,35.161667,63291,0.052250,0.027333,0.007417,0.017500,0.000000,0.069333,0.004431,0.115181,
3,cube0,29.418888,52954,0.144056,0.141347,0.054111,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,31.007778,55814,0.078375,0.041000,0.011125,0.026250,0.000000,0.043597,0.000000,0.146208,
3,vector1,NA,NA,NA,NA,NA,NA,31.004444,55808,0.052250,0.027333,0.007417,0.017500,0.000000,0.035333,0.000000,0.115111,
4,cube0,28.102222,50584,0.161694,0.155986,0.059875,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,36.846111,66323,0.078375,0.041000,0.011125,0.026250,0.000000,0.073528,0.008931,0.146264,
4,vector1,NA,NA,NA,NA,NA,NA,35.123333,63222,0.052250,0.027333,0.007417,0.017500,0.000000,0.060889,0.004806,0.115139,
5,cube0,29.330000,52794,0.144736,0.141833,0.057361,0.000986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,30.902779,55625,0.078375,0.041000,0.011125,0.026250,0.000000,0.043125,0.000000,0.146236,
5,vector1,NA,NA,NA,NA,NA,NA,30.894444,55610,0.052250,0.027333,0.007417,0.017500,0.000000,0.037000,0.000000,0.115125,
