block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,28.950001,52110,3.556667,0.088917,2.825556,0.070639,6.733333,0.168333,0.771111,0.019278,43.286373,8.748333,0.218708,83.721313,0.000000,12.395555,0.309889,0.261111,0.942778,3.526111,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.044445,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.862778,66353,23.014444,0.575361,7.131111,0.178278,70.946060,1.506111,0.037653,46.461281,0.014281,7.528889,0.188222,1.264444,2.814445,0.000000,0.000000,0.000000,13.083889,0.318333,2.633333,NA,6.135556,1.153889,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.228889,63412,16.075556,0.401889,5.395555,0.134889,62.525967,1.790000,0.044750,26.239363,0.017842,8.662222,0.216556,0.922222,2.061111,0.000000,0.000000,0.000000,7.402222,0.135000,2.979445,NA,7.323889,6.173333,
1,cube0,29.291666,52725,3.556667,0.088917,2.847222,0.071181,5.436111,0.135903,1.250000,0.031250,26.702881,7.528889,0.188222,97.281540,0.000000,12.891666,0.322292,0.261667,0.950000,1.330556,0.000000,0.000000,0.000000,0.121667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.839445,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.047222,55885,19.392778,0.484819,6.446667,0.161167,64.276855,1.147778,0.028694,41.025078,0.014306,8.658889,0.216472,1.183333,2.678889,0.000000,0.000000,0.000000,12.872222,0.156667,2.235556,NA,6.418334,0.731667,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.043333,55878,13.661111,0.341528,4.723333,0.118083,58.502571,1.262222,0.031556,25.122099,0.020591,8.617222,0.215431,0.863333,1.957222,0.000000,0.000000,0.000000,6.922778,1.422778,2.237778,NA,5.459445,6.112778,
2,cube0,28.291666,50925,3.556667,0.088917,2.806667,0.070167,5.360556,0.134014,2.037778,0.050944,16.379904,7.503334,0.187583,97.612862,0.000000,13.678333,0.341958,0.271667,0.976667,1.606667,0.000000,0.000000,0.000000,0.156111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.285000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.783890,66211,23.014444,0.575361,7.507778,0.187694,67.386681,1.513889,0.037847,46.222584,0.014057,10.173889,0.254347,1.274444,2.845000,0.000000,0.000000,0.000000,12.724444,0.233333,1.325000,NA,4.630000,0.365556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.161667,63291,16.075556,0.401889,4.946667,0.123667,68.199928,1.063333,0.026583,44.170963,0.020973,6.485000,0.162125,0.931111,2.092222,0.000000,0.000000,0.000000,7.080555,0.447778,2.327778,NA,8.163333,6.028889,
3,cube0,29.418888,52954,3.556667,0.088917,2.818889,0.070472,5.033889,0.125847,2.022222,0.050556,16.505901,7.275556,0.181889,100.668854,0.000000,13.106667,0.327667,0.273333,0.983333,1.877222,0.000000,0.000000,0.000000,0.110000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.153334,NA,NA,
