block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,32.097778,57776,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.379444,70883,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.801109,68042,
1,cube0,31.036112,55865,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.532776,60359,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.508335,60315,
2,cube0,31.901112,57422,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.380554,70885,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.812222,68062,
3,cube0,31.731667,57117,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.460556,60229,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.475555,60256,
4,cube0,31.902222,57424,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.267776,70682,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.724998,67905,
5,cube0,31.411667,56541,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.411667,60141,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.400002,60120,
6,cube0,31.571112,56828,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.256111,70661,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.700554,67861,
7,cube0,32.089443,57761,16.829210,8.414605,67.316841,8.414605,0.000000,16.829210,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.357224,60043,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.367222,60061,
8,cube0,25.182777,45329,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.110554,72199,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.203888,68767,
9,cube0,25.011667,45021,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.323334,59982,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.261665,59871,
10,cube0,24.978889,44962,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.298889,59938,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.251110,59852,
11,cube0,25.802221,46444,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.969444,71945,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.053333,68496,
12,cube0,25.309999,45558,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.293888,59929,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.244446,59840,
13,cube0,25.540001,45972,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.296112,59933,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.233891,59821,
14,cube0,24.919445,44855,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,39.862778,71753,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,37.950554,68311,
15,cube0,24.643888,44359,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.245556,59842,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.218334,59793,
16,cube0,25.932222,46678,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.238888,59830,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.207222,59773,
17,cube0,25.247223,45445,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,40.133335,72240,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,38.233891,68821,
18,cube0,24.258333,43665,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.216667,59790,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.193890,59749,
19,cube0,25.442223,45796,11.219474,5.609737,44.877895,5.609737,0.000000,11.219474,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,33.192780,59747,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,33.176666,59718,
