block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,32.097778,57776,0.147468,0.143333,0.054612,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,39.379444,70883,0.072907,0.038140,0.010349,0.024419,0.000000,0.070310,0.007920,0.135982,
0,vector1,NA,NA,NA,NA,NA,NA,37.801109,68042,0.048605,0.025426,0.006899,0.016279,0.000000,0.060375,0.004225,0.107132,
1,cube0,31.036112,55865,0.189315,0.184315,0.055659,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,33.532776,60359,0.072907,0.038140,0.010349,0.024419,0.000000,0.054677,0.000000,0.136059,
1,vector1,NA,NA,NA,NA,NA,NA,33.508335,60315,0.048605,0.025426,0.006899,0.016279,0.000000,0.052377,0.000000,0.107132,
2,cube0,31.901112,57422,0.139729,0.137855,0.047739,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,39.380554,70885,0.072907,0.038140,0.010349,0.024419,0.000000,0.066499,0.007997,0.136072,
2,vector1,NA,NA,NA,NA,NA,NA,37.812222,68062,0.048605,0.025426,0.006899,0.016279,0.000000,0.056731,0.004561,0.107119,
3,cube0,31.731667,57117,0.145310,0.140336,0.054393,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,33.460556,60229,0.072907,0.038140,0.010349,0.024419,0.000000,0.041059,0.000000,0.135969,
3,vector1,NA,NA,NA,NA,NA,NA,33.475555,60256,0.048605,0.025426,0.006899,0.016279,0.000000,0.032416,0.000000,0.107080,
4,cube0,31.902222,57424,0.153734,0.146977,0.048411,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,39.267776,70682,0.072907,0.038140,0.010349,0.024419,0.000000,0.069457,0.007636,0.135982,
4,vector1,NA,NA,NA,NA,NA,NA,37.724998,67905,0.048605,0.025426,0.006899,0.016279,0.000000,0.061770,0.004548,0.107041,
5,cube0,31.411667,56541,0.155788,0.148217,0.053450,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,33.411667,60141,0.072907,0.038140,0.010349,0.024419,0.000000,0.036951,0.000000,0.135969,
5,vector1,NA,NA,NA,NA,NA,NA,33.400002,60120,0.048605,0.025426,0.006899,0.016279,0.000000,0.033643,0.000000,0.107093,
6,cube0,31.571112,56828,0.153075,0.145568,0.055310,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,39.256111,70661,0.072907,0.038140,0.010349,0.024419,0.000000,0.069328,0.007972,0.136008,
6,vector1,NA,NA,NA,NA,NA,NA,37.700554,67861,0.048605,0.025426,0.006899,0.016279,0.000000,0.064225,0.004393,0.107158,
7,cube0,32.089443,57761,0.150556,0.143514,0.051602,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,33.357224,60043,0.072907,0.038140,0.010349,0.024419,0.000000,0.045375,0.000000,0.135956,
7,vector1,NA,NA,NA,NA,NA,NA,33.367222,60061,0.048605,0.025426,0.006899,0.016279,0.000000,0.036460,0.000000,0.107028,
8,cube0,25.182777,45329,0.119212,0.122016,0.058424,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,40.110554,72199,0.048605,0.025426,0.006899,0.016279,0.000000,0.114083,0.009264,0.136072,
8,vector1,NA,NA,NA,NA,NA,NA,38.203888,68767,0.032403,0.016951,0.004599,0.010853,0.000000,0.075103,0.005155,0.107145,
9,cube0,25.011667,45021,0.094380,0.099121,0.064031,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,33.323334,59982,0.048605,0.025426,0.006899,0.016279,0.000000,0.048540,0.000000,0.136021,
9,vector1,NA,NA,NA,NA,NA,NA,33.261665,59871,0.032403,0.016951,0.004599,0.010853,0.000000,0.043023,0.000000,0.107132,
10,cube0,24.978889,44962,0.094742,0.100168,0.061615,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,33.298889,59938,0.048605,0.025426,0.006899,0.016279,0.000000,0.056434,0.000000,0.136034,
10,vector1,NA,NA,NA,NA,NA,NA,33.251110,59852,0.032403,0.016951,0.004599,0.010853,0.000000,0.049987,0.000000,0.107080,
11,cube0,25.802221,46444,0.092171,0.097494,0.054238,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,39.969444,71945,0.048605,0.025426,0.006899,0.016279,0.000000,0.089070,0.008734,0.136085,
11,vector1,NA,NA,NA,NA,NA,NA,38.053333,68496,0.032403,0.016951,0.004599,0.010853,0.000000,0.061796,0.004483,0.107145,
12,cube0,25.309999,45558,0.097726,0.101486,0.064406,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,33.293888,59929,0.048605,0.025426,0.006899,0.016279,0.000000,0.031382,0.000000,0.136008,
12,vector1,NA,NA,NA,NA,NA,NA,33.244446,59840,0.032403,0.016951,0.004599,0.010853,0.000000,0.026951,0.000000,0.107132,
13,cube0,25.540001,45972,0.099574,0.103992,0.062881,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,33.296112,59933,0.048605,0.025426,0.006899,0.016279,0.000000,0.035620,0.000000,0.136034,
13,vector1,NA,NA,NA,NA,NA,NA,33.233891,59821,0.032403,0.016951,0.004599,0.010853,0.000000,0.028178,0.000000,0.107119,
14,cube0,24.919445,44855,0.089948,0.094948,0.055181,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,39.862778,71753,0.048605,0.025426,0.006899,0.016279,0.000000,0.092183,0.008966,0.136059,
14,vector1,NA,NA,NA,NA,NA,NA,37.950554,68311,0.032403,0.016951,0.004599,0.010853,0.000000,0.049535,0.005155,0.107158,
15,cube0,24.643888,44359,0.093424,0.096098,0.054121,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,33.245556,59842,0.048605,0.025426,0.006899,0.016279,0.000000,0.032300,0.000000,0.136008,
15,vector1,NA,NA,NA,NA,NA,NA,33.218334,59793,0.032403,0.016951,0.004599,0.010853,0.000000,0.029561,0.000000,0.107080,
16,cube0,25.932222,46678,0.096641,0.101550,0.057726,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,33.238888,59830,0.048605,0.025426,0.006899,0.016279,0.000000,0.044871,0.000000,0.136059,
16,vector1,NA,NA,NA,NA,NA,NA,33.207222,59773,0.032403,0.016951,0.004599,0.010853,0.000000,0.032610,0.000000,0.107093,
17,cube0,25.247223,45445,0.103553,0.108075,0.062907,0.000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
