block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,22.834444,41102,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,26.928333,48471,7.590252,13.199049,0.002996,0.006492,
0,vector1,NA,NA,25.052221,45094,0.111856,4.234561,0.002996,0.001997,
1,cube0,22.597778,40676,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,24.200556,43561,3.195895,7.062929,0.002996,0.006492,
1,vector1,NA,NA,24.151667,43473,0.111856,4.234561,0.002996,0.001997,
2,cube0,23.885000,42993,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,24.172777,43511,3.195895,7.062929,0.002996,0.006492,
2,vector1,NA,NA,24.124445,43424,0.111856,4.234561,0.002996,0.001997,
3,cube0,23.690001,42642,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,24.133888,43441,3.195895,7.062929,0.002996,0.006492,
3,vector1,NA,NA,24.077223,43339,0.111856,4.234561,0.002996,0.001997,
4,cube0,23.433332,42180,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,26.903889,48427,7.590252,13.199049,0.002996,0.006492,
4,vector1,NA,NA,24.938889,44890,0.111856,4.234561,0.002996,0.001997,
5,cube0,21.886667,39396,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,24.082777,43349,3.195895,7.062929,0.002996,0.006492,
5,vector1,NA,NA,24.014444,43226,0.111856,4.234561,0.002996,0.001997,
6,cube0,22.772778,40991,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,24.006111,43211,3.195895,7.062929,0.002996,0.006492,
6,vector1,NA,NA,24.001667,43203,0.111856,4.234561,0.002996,0.001997,
7,cube0,22.307222,40153,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,24.004444,43208,3.195895,7.062929,0.002996,0.006492,
7,vector1,NA,NA,23.984444,43172,0.111856,4.234561,0.002996,0.001997,
8,cube0,15.511111,27920,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,23.974445,43154,0.111856,4.234561,0.002996,0.001997,
8,vector1,NA,NA,23.973333,43152,0.111856,4.234561,0.002996,0.001997,
9,cube0,12.812778,23063,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,23.936666,43086,0.111856,4.234561,0.002996,0.001997,
9,vector1,NA,NA,23.937222,43087,0.111856,4.234561,0.002996,0.001997,
10,cube0,14.535000,26163,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,23.922777,43061,0.111856,4.234561,0.002996,0.001997,
10,vector1,NA,NA,23.923889,43063,0.111856,4.234561,0.002996,0.001997,
11,cube0,15.251667,27453,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,23.938334,43089,0.111856,4.234561,0.002996,0.001997,
11,vector1,NA,NA,23.922777,43061,0.111856,4.234561,0.002996,0.001997,
12,cube0,16.595556,29872,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,23.926111,43067,0.111856,4.234561,0.002996,0.001997,
12,vector1,NA,NA,23.910000,43038,0.111856,4.234561,0.002996,0.001997,
13,cube0,16.520555,29737,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,23.907223,43033,0.111856,4.234561,0.002996,0.001997,
13,vector1,NA,NA,23.903889,43027,0.111856,4.234561,0.002996,0.001997,
14,cube0,16.584444,29852,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,23.922777,43061,0.111856,4.234561,0.002996,0.001997,
14,vector1,NA,NA,23.888334,42999,0.111856,4.234561,0.002996,0.001997,
15,cube0,15.418333,27753,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,23.912777,43043,0.111856,4.234561,0.002996,0.001997,
15,vector1,NA,NA,23.881666,42987,0.111856,4.234561,0.002996,0.001997,
16,cube0,16.584999,29853,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,23.906666,43032,0.111856,4.234561,0.002996,0.001997,
16,vector1,NA,NA,23.872223,42970,0.111856,4.234561,0.002996,0.001997,
17,cube0,16.604445,29888,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,23.891111,43004,0.111856,4.234561,0.002996,0.001997,
17,vector1,NA,NA,23.855556,42940,0.111856,4.234561,0.002996,0.001997,
18,cube0,16.615555,29908,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,23.887777,42998,0.111856,4.234561,0.002996,0.001997,
18,vector1,NA,NA,23.852222,42934,0.111856,4.234561,0.002996,0.001997,
19,cube0,15.431666,27777,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,23.878889,42982,0.111856,4.234561,0.002996,0.001997,
19,vector1,NA,NA,23.826666,42888,0.111856,4.234561,0.002996,0.001997,
