block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,22.834444,41102,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.928333,48471,0.146092,0.006149,0.000000,0.000920,0.000000,0.041226,41792,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.052221,45094,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
1,cube0,22.597778,40676,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.200556,43561,0.104195,0.011360,0.000000,0.001724,0.000000,0.050958,31488,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.151667,43473,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
2,cube0,23.885000,42993,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.172777,43511,0.104502,0.011398,0.000000,0.001724,0.000000,0.051092,31488,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.124445,43424,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
3,cube0,23.690001,42642,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.133888,43441,0.104732,0.011418,0.000000,0.001724,0.000000,0.051207,31488,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.077223,43339,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
4,cube0,23.433332,42180,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.903889,48427,0.145862,0.006130,0.000000,0.000920,0.000000,0.041169,41792,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.938889,44890,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
5,cube0,21.886667,39396,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.082777,43349,0.103985,0.011341,0.000000,0.001705,0.000000,0.050843,31488,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.014444,43226,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
6,cube0,22.772778,40991,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.006111,43211,0.103985,0.011341,0.000000,0.001705,0.000000,0.050843,31488,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.001667,43203,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
7,cube0,22.307222,40153,0.008199,0.008199,0.000000,32768,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.004444,43208,0.103985,0.011341,0.000000,0.001705,0.000000,0.050843,31488,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.984444,43172,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
8,cube0,15.511111,27920,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.974445,43154,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.973333,43152,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
9,cube0,12.812778,23063,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.936666,43086,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.937222,43087,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
10,cube0,14.535000,26163,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.922777,43061,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.923889,43063,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
11,cube0,15.251667,27453,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.938334,43089,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.922777,43061,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
12,cube0,16.595556,29872,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.926111,43067,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.910000,43038,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
13,cube0,16.520555,29737,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.907223,43033,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.903889,43027,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
14,cube0,16.584444,29852,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.922777,43061,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.888334,42999,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
15,cube0,15.418333,27753,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.912777,43043,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.881666,42987,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
16,cube0,16.584999,29853,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.906666,43032,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.872223,42970,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
17,cube0,16.604445,29888,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.891111,43004,0.076015,0.000000,0.000000,0.001935,0.000000,0.074061,18048,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.855556,42940,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
18,cube0,16.615555,29908,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.887777,42998,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.852222,42934,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
19,cube0,15.431666,27777,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.878889,42982,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.826666,42888,0.075785,0.000000,0.000000,0.001916,0.000000,0.073851,18048,
