block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,20.768888,37384,16.845169,6.313856,5.828807,13.696463,38,0.059502,46,0.237586,18,0.027011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.087778,45158,0.135649,8.459579,8.554123,0.139760,18,0.105230,4,0.020613,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.125000,0.072617,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.039444,45071,0.090433,4.233901,4.328444,0.098654,10,0.112605,3,0.013927,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.750000,0.048412,
1,cube0,24.434444,43982,16.845169,6.313856,5.828807,13.696463,38,0.059540,46,0.221648,18,0.077337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.060556,45109,0.152092,8.459579,8.554123,0.143870,18,0.131341,4,0.018946,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.625000,0.081419,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.011110,45020,0.094543,4.233901,4.328444,0.098654,10,0.070115,3,0.015268,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.875000,0.050612,
2,cube0,24.860556,44749,16.845169,6.313856,5.828807,13.696463,38,0.059521,46,0.212088,18,0.048851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.035555,45064,0.147981,8.459579,8.554123,0.139760,18,0.151130,4,0.017682,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.500000,0.079219,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.985001,44973,0.078101,4.233901,4.324333,0.098654,10,0.069291,3,0.013793,131.500000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.375000,0.041810,
3,cube0,22.447222,40405,16.845169,6.313856,5.828807,13.696463,38,0.059693,46,0.207433,18,0.066762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.994444,44990,0.152092,8.459579,8.554123,0.143870,18,0.106820,4,0.021034,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.625000,0.081419,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.945555,44902,0.094543,4.233901,4.328444,0.098654,10,0.087184,3,0.014732,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.875000,0.050612,
4,cube0,21.220556,38197,16.845169,6.313856,5.828807,13.696463,38,0.059234,46,0.210326,18,0.046552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.971666,44949,0.152092,8.459579,8.554123,0.139760,18,0.131648,4,0.022759,260.125000,4.250000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.625000,0.081419,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.920555,44857,0.094543,4.233901,4.328444,0.098654,10,0.092835,3,0.015824,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.875000,0.050612,
5,cube0,21.637222,38947,16.845169,6.313856,5.828807,13.696463,38,0.059310,46,0.208314,18,0.071341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.250000,416.500000,192.000000,2.391612,34.000000,0.560637,0.000000,0.000000,384.000000,6.032730,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.940556,44893,0.135649,8.459579,8.554123,0.143870,18,0.110364,4,0.021648,260.125000,4.375000,NA,NA,NA,NA,NA,NA,NA,NA,257.250000,3.844215,4.125000,0.072617,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.904444,44828,0.090433,4.233901,4.328444,0.098654,10,0.089674,3,0.014770,131.625000,3.000000,NA,NA,NA,NA,NA,NA,NA,NA,128.750000,1.923975,2.750000,0.048412,
