block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,36.437222,65587,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.352779,87035,NA,NA,NA,NA,NA,NA,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.781113,84206,NA,NA,NA,NA,NA,NA,229888,
1,cube0,36.493332,65688,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.535000,76563,NA,NA,NA,NA,NA,NA,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.529999,76554,NA,NA,NA,NA,NA,NA,209280,
2,cube0,38.198891,68758,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.376667,87078,NA,NA,NA,NA,NA,NA,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.814445,84266,NA,NA,NA,NA,NA,NA,229888,
3,cube0,39.945557,71902,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.459446,76427,NA,NA,NA,NA,NA,NA,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.430557,76375,NA,NA,NA,NA,NA,NA,209280,
4,cube0,41.191113,74144,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.121666,86619,NA,NA,NA,NA,NA,NA,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.474998,83655,NA,NA,NA,NA,NA,NA,229888,
5,cube0,40.714443,73286,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.422779,76361,NA,NA,NA,NA,NA,NA,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.382221,76288,NA,NA,NA,NA,NA,NA,209280,
6,cube0,40.073891,72133,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.063889,86515,NA,NA,NA,NA,NA,NA,335808,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.437222,83587,NA,NA,NA,NA,NA,NA,229888,
7,cube0,40.909443,73637,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.380554,76285,NA,NA,NA,NA,NA,NA,304896,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.331112,76196,NA,NA,NA,NA,NA,NA,209280,
8,cube0,34.158333,61485,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.777779,87800,NA,NA,NA,NA,NA,NA,240192,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.000000,84600,NA,NA,NA,NA,NA,NA,166144,
9,cube0,34.568333,62223,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
