block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,36.437222,65587,20.100925,10.050463,80.403702,10.050463,0.000000,20.100925,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.352779,87035,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,46.781113,84206,
1,cube0,36.493332,65688,20.070019,10.035009,80.280075,10.035009,0.000000,20.070019,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.535000,76563,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.529999,76554,
2,cube0,38.198891,68758,19.173904,9.586952,76.695618,9.586952,0.000000,19.173904,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.376667,87078,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,46.814445,84266,
3,cube0,39.945557,71902,18.335503,9.167751,73.342010,9.167751,0.000000,18.335503,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.459446,76427,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.430557,76375,
4,cube0,41.191113,74144,17.781065,8.890532,71.124260,8.890532,0.000000,17.781065,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.121666,86619,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,46.474998,83655,
5,cube0,40.714443,73286,17.989239,8.994619,71.956955,8.994619,0.000000,17.989239,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.422779,76361,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.382221,76288,
6,cube0,40.073891,72133,18.276785,9.138392,73.107140,9.138392,0.000000,18.276785,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.063889,86515,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,46.437222,83587,
7,cube0,40.909443,73637,17.903492,8.951746,71.613968,8.951746,0.000000,17.903492,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.380554,76285,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.331112,76196,
8,cube0,34.158333,61485,14.294645,7.147323,57.178581,7.147323,0.000000,14.294645,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.777779,87800,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,47.000000,84600,
9,cube0,34.568333,62223,14.125103,7.062551,56.500412,7.062551,0.000000,14.125103,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.287777,76118,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.257221,76063,
10,cube0,34.145000,61461,14.300227,7.150114,57.200909,7.150114,0.000000,14.300227,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.287777,76118,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.244446,76040,
11,cube0,34.188889,61540,14.281870,7.140935,57.127480,7.140935,0.000000,14.281870,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.997776,88196,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,47.103333,84786,
12,cube0,33.764999,60777,14.461165,7.230583,57.844662,7.230583,0.000000,14.461165,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.267776,76082,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.237221,76027,
13,cube0,32.133335,57840,15.195474,7.597737,60.781895,7.597737,0.000000,15.195474,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.244999,76041,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.241665,76035,
14,cube0,33.244446,59840,14.687604,7.343802,58.750416,7.343802,0.000000,14.687604,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.983334,88170,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,47.092777,84767,
15,cube0,32.486668,58476,15.030204,7.515102,60.120815,7.515102,0.000000,15.030204,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.259998,76068,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.236668,76026,
16,cube0,30.577223,55039,15.968790,7.984395,63.875160,7.984395,0.000000,15.968790,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.257221,76063,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.244999,76041,
17,cube0,30.840555,55513,15.832440,7.916220,63.329762,7.916220,0.000000,15.832440,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,48.751110,87752,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,46.979443,84563,
18,cube0,32.632778,58739,14.962908,7.481454,59.851631,7.481454,0.000000,14.962908,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.201111,75962,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.196667,75954,
19,cube0,31.192778,56147,15.653664,7.826832,62.614655,7.826832,0.000000,15.653664,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,42.197224,75955,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,42.735001,76923,
