block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,36.437222,65587,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,48.352779,87035,53.144318,56.088013,NA,NA,
0,vector1,NA,NA,46.781113,84206,36.643627,39.548615,NA,NA,
1,cube0,36.493332,65688,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,42.535000,76563,51.231827,50.845066,NA,NA,
1,vector1,NA,NA,42.529999,76554,34.184727,34.891071,NA,NA,
2,cube0,38.198891,68758,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,48.376667,87078,53.118076,56.060314,NA,NA,
2,vector1,NA,NA,46.814445,84266,36.617535,39.520454,NA,NA,
3,cube0,39.945557,71902,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,42.459446,76427,51.322990,50.935539,NA,NA,
3,vector1,NA,NA,42.430557,76375,34.264847,34.972843,NA,NA,
4,cube0,41.191113,74144,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,48.121666,86619,53.399555,56.357384,NA,NA,
4,vector1,NA,NA,46.474998,83655,36.884983,39.809105,NA,NA,
5,cube0,40.714443,73286,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,42.422779,76361,51.367352,50.979565,NA,NA,
5,vector1,NA,NA,42.382221,76288,34.303925,35.012730,NA,NA,
6,cube0,40.073891,72133,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,48.063889,86515,53.463745,56.425133,NA,NA,
6,vector1,NA,NA,46.437222,83587,36.914989,39.841492,NA,NA,
7,cube0,40.909443,73637,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,42.380554,76285,51.418530,51.030357,NA,NA,
7,vector1,NA,NA,42.331112,76196,34.345341,35.055004,NA,NA,
8,cube0,34.158333,61485,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,48.777779,87800,38.310986,42.622074,NA,NA,
8,vector1,NA,NA,47.000000,84600,26.530409,30.385687,NA,NA,
9,cube0,34.568333,62223,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,42.287777,76118,34.380535,35.090927,NA,NA,
9,vector1,NA,NA,42.257221,76063,22.963263,24.407635,NA,NA,
10,cube0,34.145000,61461,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,42.287777,76118,34.380535,35.090927,NA,NA,
10,vector1,NA,NA,42.244446,76040,22.970207,24.415016,NA,NA,
11,cube0,34.188889,61540,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,48.997776,88196,38.138973,42.430702,NA,NA,
11,vector1,NA,NA,47.103333,84786,26.472208,30.319029,NA,NA,
12,cube0,33.764999,60777,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,42.267776,76082,34.396805,35.107529,NA,NA,
12,vector1,NA,NA,42.237221,76027,22.974136,24.419191,NA,NA,
13,cube0,32.133335,57840,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,42.244999,76041,34.415352,35.126461,NA,NA,
13,vector1,NA,NA,42.241665,76035,22.971720,24.416622,NA,NA,
14,cube0,33.244446,59840,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,48.983334,88170,38.150219,42.443211,NA,NA,
14,vector1,NA,NA,47.092777,84767,26.478142,30.325825,NA,NA,
15,cube0,32.486668,58476,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,42.259998,76068,34.403137,35.113991,NA,NA,
15,vector1,NA,NA,42.236668,76026,22.974436,24.419512,NA,NA,
16,cube0,30.577223,55039,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,42.257221,76063,34.405396,35.116299,NA,NA,
16,vector1,NA,NA,42.244999,76041,22.969906,24.414696,NA,NA,
17,cube0,30.840555,55513,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,48.751110,87752,38.331944,42.645390,NA,NA,
17,vector1,NA,NA,46.979443,84563,26.542017,30.398983,NA,NA,
18,cube0,32.632778,58739,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,42.201111,75962,34.451141,35.162991,NA,NA,
18,vector1,NA,NA,42.196667,75954,22.996216,24.442661,NA,NA,
19,cube0,31.192778,56147,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,42.197224,75955,34.454315,35.166229,NA,NA,
19,vector1,NA,NA,42.735001,76923,22.706532,24.134756,NA,NA,
