block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,101.315002,182367,24.356112,0.213650,18.550556,0.162724,14.635555,0.128382,0.001111,0.000010,5578.994629,38.664444,0.339162,126.286896,0.000000,29.760000,0.261053,1.034444,5.935555,29.897778,0.000000,0.000000,0.000000,0.143889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.537778,6.868889,47.418335,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.830559,186895,58.706112,0.514966,24.364445,0.213723,82.041733,1.057222,0.009274,64.948082,0.000000,32.111668,0.281681,3.158333,10.967222,33.543335,0.000000,0.000000,0.000000,0.200556,34.703888,NA,NA,NA,2.428333,5.211111,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.883331,186990,44.692780,0.392042,20.502777,0.179849,73.492744,1.062778,0.009323,64.608566,0.000000,29.350555,0.257461,2.846667,9.317778,28.411112,0.000000,0.000000,0.000000,0.224444,27.206112,NA,NA,NA,13.734445,11.407778,
1,cube0,101.540558,182773,24.361111,0.213694,18.543888,0.162666,14.985000,0.131447,0.001111,0.000010,5578.994629,38.301666,0.335980,127.483025,0.000000,30.932222,0.271335,1.044444,5.993333,28.587223,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.130000,8.956667,46.785000,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.012222,187222,58.786667,0.515673,25.661667,0.225102,77.894440,1.398333,0.012266,70.928818,0.000000,32.045555,0.281101,3.170000,11.011111,34.138332,0.000000,0.000000,0.000000,0.210556,36.443333,NA,NA,NA,2.426667,3.872778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.048889,187288,44.773335,0.392749,20.266111,0.177773,74.350990,1.431667,0.012558,69.277390,0.000000,30.832777,0.270463,2.855556,9.362223,27.958334,0.000000,0.000000,0.000000,0.221667,26.865555,NA,NA,NA,12.731667,12.121111,
2,cube0,101.484444,182672,24.427778,0.214279,18.550556,0.162724,14.352222,0.125897,0.001111,0.000010,5578.994629,39.375000,0.345395,124.007942,0.000000,31.515556,0.276452,1.049444,5.987778,29.158890,0.000000,0.000000,0.000000,0.157222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.716667,18.570555,36.605000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.777222,183199,57.200001,0.501754,26.115555,0.229084,75.372086,0.849444,0.007451,71.853027,0.000000,30.891666,0.270980,3.155555,10.990000,34.519444,0.000000,0.000000,0.000000,0.182778,36.521111,NA,NA,NA,3.491111,4.390000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.900558,183421,43.186668,0.378830,18.044445,0.158285,81.813980,1.045000,0.009167,58.406853,0.000000,29.197779,0.256121,2.843333,9.341111,26.441668,0.000000,0.000000,0.000000,0.212222,26.290556,NA,NA,NA,21.804445,5.418889,
3,cube0,101.352219,182434,24.357779,0.213665,18.527222,0.162519,16.248333,0.142529,0.001111,0.000010,5578.994629,39.044445,0.342495,125.057800,0.000000,29.922222,0.262476,1.059444,5.996666,30.296112,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.129444,18.268333,23.915556,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.051109,198092,55.883335,0.490205,23.930555,0.209917,77.073265,1.560556,0.013689,58.666756,0.000000,27.229445,0.238855,3.044445,10.287778,29.071667,0.000000,0.000000,0.000000,0.185000,32.223888,NA,NA,NA,2.765000,14.680000,
