block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,57.851112,104132,3841,2625,2,2900,2,2862,59.403030,0.069372,31.433945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.239441,124631,4,146,8118,8,8131,7,2.666667,99.907768,99.019127,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.886665,122196,3,98,5425,3,5435,1,2.970297,99.963181,99.069771,
1,cube0,61.062222,109912,3842,2624,641,2578,644,2543,59.418495,20.059319,39.830639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.643333,125358,7,242,8144,0,8117,1,2.811245,99.993851,98.528252,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.193886,122749,5,162,5423,1,5440,0,2.994012,99.990799,98.522346,
2,cube0,61.334999,110403,3842,2624,331,2877,314,2884,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.149445,126269,7,242,8142,0,8119,2,2.811245,99.987701,98.522285,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.629448,123533,5,162,5432,0,5432,1,2.994012,99.990799,98.522484,
3,cube0,61.588333,110859,3842,2624,322,2880,323,2881,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.511108,126920,7,242,8129,2,8132,0,2.811245,99.987701,98.522285,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.399445,123119,5,162,5413,2,5447,2,2.994012,99.963181,98.495148,
4,cube0,60.473331,108852,3841,2625,321,2874,324,2887,59.403030,10.068686,34.850838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.161110,124490,7,242,8136,1,8124,1,2.811245,99.987701,98.522194,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.843887,122119,5,162,5428,1,5436,1,2.994012,99.981590,98.513550,
5,cube0,57.711113,103880,3842,2624,3,2891,2,2870,59.418495,0.086715,31.450294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.226112,115607,4,98,7723,3,7754,2,3.921569,99.967705,99.339066,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.250557,115651,3,66,5176,1,5165,1,4.347826,99.980659,99.346909,
6,cube0,58.338890,105010,3842,2624,61,2840,64,2801,59.418495,2.167881,32.431328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.072220,124330,4,146,8109,0,8151,2,2.666667,99.987701,99.098221,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.899445,122219,3,98,5455,0,5408,1,2.970297,99.990799,99.097130,
7,cube0,61.366665,110460,3842,2624,584,2599,581,2642,59.418495,18.186075,38.898384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.503334,125106,7,242,8103,1,8158,1,2.811245,99.987701,98.522285,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.972221,122350,5,162,5444,0,5420,1,2.994012,99.990799,98.522484,
8,cube0,61.912224,111442,3842,2624,321,2875,324,2886,59.418495,10.068686,34.858608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.050003,126090,7,242,8120,1,8140,1,2.811245,99.987701,98.522194,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.451668,123213,5,162,5433,1,5430,1,2.994012,99.981590,98.513412,
