block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,57.851112,104132,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,69.239441,124631,109.936707,86.219673,0.001227,0.006340,
0,vector1,NA,NA,67.886665,122196,73.310776,58.062233,0.001227,0.004499,
1,cube0,61.062222,109912,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,69.643333,125358,110.316292,88.736008,0.001227,0.011862,
1,vector1,NA,NA,68.193886,122749,73.566010,60.267712,0.001227,0.008181,
2,cube0,61.334999,110403,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,70.149445,126269,110.630424,89.364273,0.001227,0.011862,
2,vector1,NA,NA,68.629448,123533,73.775429,60.686558,0.001227,0.008181,
3,cube0,61.588333,110859,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,70.511108,126920,110.934738,89.992538,0.001227,0.011862,
3,vector1,NA,NA,68.399445,123119,73.768883,60.686558,0.001227,0.008181,
4,cube0,60.473331,108852,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,69.161110,124490,109.943260,87.976860,0.001227,0.011862,
4,vector1,NA,NA,67.843887,122119,73.307503,59.757244,0.001227,0.008181,
5,cube0,57.711113,103880,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,64.226112,115607,105.280342,80.149712,0.001227,0.006340,
5,vector1,NA,NA,64.250557,115651,70.202164,53.985054,0.001227,0.004499,
6,cube0,58.338890,105010,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,69.072220,124330,109.943260,86.229492,0.001227,0.006340,
6,vector1,NA,NA,67.899445,122219,73.314041,58.065510,0.001227,0.004499,
7,cube0,61.366665,110460,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,69.503334,125106,110.316292,88.736008,0.001227,0.011862,
7,vector1,NA,NA,67.972221,122350,73.566010,60.267712,0.001227,0.008181,
8,cube0,61.912224,111442,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,70.050003,126090,110.630424,89.364273,0.001227,0.011862,
8,vector1,NA,NA,68.451668,123213,73.775429,60.686558,0.001227,0.008181,
9,cube0,62.337223,112207,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,70.467224,126841,110.934738,89.992538,0.001227,0.011862,
9,vector1,NA,NA,68.361664,123051,73.768883,60.686558,0.001227,0.008181,
10,cube0,60.948891,109708,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,68.952774,124115,109.946526,87.989944,0.001227,0.011862,
10,vector1,NA,NA,67.625000,121725,73.307503,59.757244,0.001227,0.008181,
11,cube0,59.941666,107895,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,64.093330,115368,105.280342,80.149712,0.001227,0.006340,
11,vector1,NA,NA,64.111664,115401,70.202164,53.985054,0.001227,0.004499,
12,cube0,59.006111,106211,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,68.925552,124066,109.943260,86.236038,0.001227,0.006340,
12,vector1,NA,NA,67.603889,121687,73.317322,58.075329,0.001227,0.004499,
13,cube0,62.450554,112411,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,69.533333,125160,110.316292,88.736008,0.001227,0.011862,
13,vector1,NA,NA,68.147224,122665,73.566010,60.267712,0.001227,0.008181,
14,cube0,62.325554,112186,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,69.979446,125963,110.630424,89.364273,0.001227,0.011862,
14,vector1,NA,NA,68.345558,123022,73.775429,60.686558,0.001227,0.008181,
15,cube0,62.771667,112989,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,70.356667,126642,110.934738,89.992538,0.001227,0.011862,
15,vector1,NA,NA,68.242226,122836,73.768883,60.686558,0.001227,0.008181,
16,cube0,50.988335,91779,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,64.035553,115264,84.233437,64.482330,0.001227,0.006340,
16,vector1,NA,NA,64.063332,115314,56.170895,43.540134,0.001227,0.004499,
17,cube0,50.288334,90519,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,69.407776,124934,89.269386,71.314720,0.001227,0.006340,
17,vector1,NA,NA,67.961670,122331,59.534737,48.121239,0.001227,0.004499,
18,cube0,52.858334,95145,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,70.222221,126400,89.887833,74.325157,0.001227,0.011862,
18,vector1,NA,NA,68.182777,122729,59.737610,50.241638,0.001227,0.008181,
19,cube0,49.664444,89396,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,64.012779,115223,84.233437,64.482330,0.001227,0.006340,
19,vector1,NA,NA,64.028336,115251,56.170895,43.540134,0.001227,0.004499,
