block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,21.196112,38153,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.238333,45429,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.261110,45470,
1,cube0,23.245556,41842,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.211666,45381,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.227777,45410,
2,cube0,24.592777,44267,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.175556,45316,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.201111,45362,
3,cube0,24.997223,44995,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.148890,45268,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.170000,45306,
4,cube0,21.906666,39432,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.102777,45185,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.103889,45187,
5,cube0,21.695000,39051,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.095556,45172,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.084444,45152,
6,cube0,20.553888,36997,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.080000,45144,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.071667,45129,
7,cube0,20.790001,37422,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.071667,45129,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.036112,45065,
8,cube0,22.098888,39778,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.035555,45064,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.005556,45010,
9,cube0,22.370556,40267,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.007778,45014,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.995001,44991,
10,cube0,22.205000,39969,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.979445,44963,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.983889,44971,
11,cube0,21.876667,39378,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.967777,44942,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.975555,44956,
12,cube0,23.073889,41533,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.961111,44930,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.991112,44984,
13,cube0,23.096111,41573,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.954445,44918,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.973888,44953,
14,cube0,23.212778,41783,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.940556,44893,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.953333,44916,
15,cube0,23.923889,43063,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.922222,44860,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.948334,44907,
16,cube0,24.121111,43418,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.911667,44841,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.934444,44882,
17,cube0,24.452778,44015,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.897223,44815,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.941668,44895,
18,cube0,24.101667,43383,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.890556,44803,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.927221,44869,
19,cube0,23.905001,43029,12.464384,6.232192,49.857536,8.309589,0.000000,12.464384,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,24.875000,44775,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,24.930000,44874,
