block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,42.213333,75984,5.964445,0.110453,4.563889,0.084516,9.471666,0.175401,0.001111,0.000021,3433.227539,10.396667,0.192531,117.412933,0.000000,12.183333,0.225617,0.427222,1.691111,10.023889,0.000000,0.000000,0.000000,0.123333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782222,11.145000,14.676111,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.700001,91260,29.165001,0.540093,7.328889,0.135720,79.604195,0.940556,0.017418,64.892662,0.000000,25.428333,0.470895,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.145000,21.763334,NA,NA,NA,2.635556,1.385556,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.744999,91341,29.165001,0.540093,7.555000,0.139907,77.221741,0.841667,0.015586,72.517014,0.000000,27.225000,0.504167,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.172222,22.085556,NA,NA,NA,0.730000,1.705556,
1,cube0,42.143333,75858,5.975555,0.110658,4.568333,0.084599,7.067222,0.130874,0.001111,0.000021,3433.227539,9.351666,0.173179,130.533234,0.000000,13.042778,0.241533,0.420000,1.681111,7.164444,0.000000,0.000000,0.000000,0.134444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.804444,4.272222,11.342222,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.357777,79844,15.591666,0.288735,3.495556,0.064733,87.917801,0.978333,0.018117,70.185226,0.000000,15.850000,0.293519,1.630000,4.482222,0.001667,0.000000,0.000000,0.282222,0.145556,13.373889,NA,NA,NA,0.604444,13.444445,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.405556,79930,6.456111,0.119558,1.603889,0.029702,76.554909,1.013333,0.018765,67.761070,0.000000,14.638889,0.271091,1.380000,3.088889,0.001667,0.000000,0.000000,0.285556,0.178889,5.293334,NA,NA,NA,7.893889,17.004999,
2,cube0,42.306667,76152,5.975555,0.110658,4.568333,0.084599,8.007222,0.148282,0.001111,0.000021,3433.227539,9.925000,0.183796,122.992760,0.000000,15.187778,0.281255,0.437222,1.726111,8.813889,0.000000,0.000000,0.000000,0.151667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.547222,10.930555,6.710000,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.750000,91350,24.677778,0.456996,5.905000,0.109352,83.173965,1.287222,0.023837,71.124260,0.000000,22.076111,0.408817,1.837222,5.314445,0.005000,0.000000,0.000000,0.874444,0.174444,17.325001,NA,NA,NA,0.548333,7.284444,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.807220,91453,20.110001,0.372407,4.878334,0.090340,81.764450,1.218889,0.022572,75.111626,0.000000,19.418888,0.359609,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.195000,12.768888,NA,NA,NA,8.153334,7.532222,
3,cube0,41.977779,75560,5.975555,0.110658,4.566111,0.084558,8.536667,0.158086,0.001111,0.000021,3433.227539,9.800000,0.181481,124.561539,0.000000,13.558888,0.251091,0.421667,1.687222,8.908334,0.000000,0.000000,0.000000,0.108333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.722222,5.747778,13.894444,NA,NA,
