block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,42.213333,75984,0.110453,0.110453,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.700001,91260,0.540093,0.071245,0.000000,0.000000,0.000000,0.081914,484608,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.744999,91341,0.540093,0.071245,0.000000,0.000000,0.000000,0.081914,484608,
1,cube0,42.143333,75858,0.110658,0.110658,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.357777,79844,0.288735,0.042860,0.000000,0.000000,0.000000,0.046749,272576,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.405556,79930,0.119558,0.014702,0.000000,0.000000,0.000000,0.021317,109504,
2,cube0,42.306667,76152,0.110658,0.110658,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.750000,91350,0.456996,0.057263,0.000000,0.000000,0.000000,0.071121,407296,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.807220,91453,0.372407,0.043457,0.000000,0.000000,0.000000,0.058426,325760,
3,cube0,41.977779,75560,0.110658,0.110658,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.139446,79451,0.373323,0.057027,0.000000,0.000000,0.000000,0.059414,354112,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.165001,79497,0.288735,0.042860,0.000000,0.000000,0.000000,0.046749,272576,
4,cube0,42.169998,75906,0.111543,0.111543,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.698334,91257,0.372407,0.043457,0.000000,0.000000,0.000000,0.058426,325760,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.726665,91308,0.203230,0.016687,0.000000,0.000000,0.000000,0.032922,162688,
5,cube0,42.144444,75860,0.110658,0.110658,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.332222,79798,0.456420,0.071307,0.000000,0.000000,0.000000,0.070072,431424,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.361668,79851,0.456420,0.071307,0.000000,0.000000,0.000000,0.070072,431424,
6,cube0,42.353333,76236,0.111101,0.111101,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.858891,91546,0.328621,0.036667,0.000000,0.000000,0.000000,0.050267,280768,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.878334,91581,0.117027,0.004558,0.000000,0.000000,0.000000,0.018447,76928,
7,cube0,42.188332,75939,0.110216,0.110216,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.322777,79781,0.415617,0.064126,0.000000,0.000000,0.000000,0.065741,394880,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.326668,79788,0.373323,0.057027,0.000000,0.000000,0.000000,0.059414,354112,
8,cube0,42.389999,76302,0.110658,0.110658,0.000000,163840,20,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
