block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,57.856667,104142,47.395157,9.732255,9.530602,42.750515,246,0.190934,87,0.140100,18,0.020640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.750000,3233.000000,736.000000,3.686460,36.000000,0.238697,0.000000,0.000000,3200.000000,20.215054,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.838890,122110,0.970250,26.760395,26.879404,0.985126,134,0.282600,11,0.020764,2032.750000,74.500000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.160500,73.375000,0.519406,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.562775,119813,0.651241,17.841366,17.958723,0.666117,90,0.201420,8,0.014452,1358.125000,50.375000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.107501,49.250000,0.348630,
1,cube0,61.074444,109934,47.395157,10.790109,10.588456,42.750515,246,0.192770,89,0.140432,18,0.052431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.087162,36.000000,0.238697,0.000000,0.000000,3200.000000,20.215054,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.382225,123088,1.609921,26.760395,26.879404,1.624797,134,0.247855,17,0.034884,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.160500,121.750000,0.861842,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.872780,120371,1.077689,17.841366,17.958723,1.092565,90,0.172940,12,0.023418,1358.125000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.107501,81.500000,0.576921,
2,cube0,60.918335,109653,47.395157,10.790109,10.588456,42.750515,246,0.191381,89,0.148750,18,0.032068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.087162,36.000000,0.238697,0.000000,0.000000,3200.000000,20.215054,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.826111,123887,1.609921,26.760395,26.881058,1.624797,134,0.247330,17,0.037955,2032.875000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.160500,121.750000,0.861842,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.209999,120978,1.077689,17.841366,17.955416,1.092565,90,0.169545,12,0.027353,1357.875000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.107501,81.500000,0.576921,
3,cube0,60.865002,109557,47.395157,10.790109,10.588456,42.750515,246,0.192292,89,0.150725,18,0.013727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.750000,3233.000000,816.000000,4.087162,36.000000,0.238697,0.000000,0.000000,3200.000000,20.215054,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.120552,124417,1.609921,26.760395,26.879404,1.624797,134,0.249205,17,0.031605,2032.750000,122.875000,NA,NA,NA,NA,NA,NA,NA,NA,2023.750000,12.160500,121.750000,0.861842,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.067780,120722,1.077689,17.841366,17.957069,1.092565,90,0.188441,12,0.023117,1358.000000,82.625000,NA,NA,NA,NA,NA,NA,NA,NA,1349.250000,8.107501,81.500000,0.576921,
