block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,57.856667,104142,0.293194,0.283819,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,67.838890,122110,0.161343,0.099306,0.037731,0.024306,0.000000,0.116296,0.041582,0.081242,
0,vector1,NA,NA,NA,NA,NA,NA,66.562775,119813,0.107562,0.066204,0.025154,0.016204,0.000000,0.098904,0.027515,0.063966,
1,cube0,61.074444,109934,0.288133,0.278256,0.045802,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,68.382225,123088,0.161343,0.099306,0.037731,0.024306,0.000000,0.132523,0.042006,0.133056,
1,vector1,NA,NA,NA,NA,NA,NA,66.872780,120371,0.107562,0.066204,0.025154,0.016204,0.000000,0.100679,0.027832,0.098495,
2,cube0,60.918335,109653,0.291829,0.282593,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,68.826111,123887,0.161343,0.099306,0.037731,0.024306,0.000000,0.125679,0.041659,0.133056,
2,vector1,NA,NA,NA,NA,NA,NA,67.209999,120978,0.107562,0.066204,0.025154,0.016204,0.000000,0.096890,0.027546,0.098519,
3,cube0,60.865002,109557,0.292747,0.283264,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,69.120552,124417,0.161343,0.099306,0.037731,0.024306,0.000000,0.124151,0.042346,0.133048,
3,vector1,NA,NA,NA,NA,NA,NA,67.067780,120722,0.107562,0.066204,0.025154,0.016204,0.000000,0.099622,0.027130,0.098511,
4,cube0,60.506668,108912,0.301381,0.294213,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,67.794998,122031,0.161343,0.099306,0.037731,0.024306,0.000000,0.126273,0.041373,0.133056,
4,vector1,NA,NA,NA,NA,NA,NA,66.476112,119657,0.107562,0.066204,0.025154,0.016204,0.000000,0.103380,0.027346,0.098519,
5,cube0,58.096111,104573,0.286142,0.277269,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,62.866112,113159,0.161343,0.099306,0.037731,0.024306,0.000000,0.106860,0.037153,0.081088,
5,vector1,NA,NA,NA,NA,NA,NA,62.813889,113065,0.107562,0.066204,0.025154,0.016204,0.000000,0.088009,0.024769,0.063858,
6,cube0,58.689445,105641,0.291574,0.282238,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,67.929443,122273,0.161343,0.099306,0.037731,0.024306,0.000000,0.128503,0.041844,0.081242,
6,vector1,NA,NA,NA,NA,NA,NA,66.496666,119694,0.107562,0.066204,0.025154,0.016204,0.000000,0.099113,0.027978,0.063981,
7,cube0,61.525002,110745,0.285069,0.275648,0.046358,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,68.126114,122627,0.161343,0.099306,0.037731,0.024306,0.000000,0.138958,0.042060,0.133032,
7,vector1,NA,NA,NA,NA,NA,NA,66.614441,119906,0.107562,0.066204,0.025154,0.016204,0.000000,0.105478,0.027739,0.098511,
8,cube0,60.650555,109171,0.295617,0.286698,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,68.767776,123782,0.161343,0.099306,0.037731,0.024306,0.000000,0.139606,0.042045,0.133056,
8,vector1,NA,NA,NA,NA,NA,NA,67.121666,120819,0.107562,0.066204,0.025154,0.016204,0.000000,0.103202,0.027693,0.098488,
9,cube0,60.310001,108558,0.294020,0.285077,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,69.233887,124621,0.161343,0.099306,0.037731,0.024306,0.000000,0.132415,0.042145,0.133048,
9,vector1,NA,NA,NA,NA,NA,NA,67.105553,120790,0.107562,0.066204,0.025154,0.016204,0.000000,0.102809,0.027994,0.098441,
10,cube0,60.661667,109191,0.299776,0.291682,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,67.657776,121784,0.161343,0.099306,0.037731,0.024306,0.000000,0.146582,0.042477,0.133063,
10,vector1,NA,NA,NA,NA,NA,NA,66.360558,119449,0.107562,0.066204,0.025154,0.016204,0.000000,0.104838,0.027485,0.098511,
11,cube0,58.174999,104715,0.290463,0.281427,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,62.731110,112916,0.161343,0.099306,0.037731,0.024306,0.000000,0.108241,0.037153,0.081134,
11,vector1,NA,NA,NA,NA,NA,NA,62.713890,112885,0.107562,0.066204,0.025154,0.016204,0.000000,0.085193,0.024769,0.063881,
12,cube0,57.787777,104018,0.282909,0.274946,0.023935,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,67.749443,121949,0.161343,0.099306,0.037731,0.024306,0.000000,0.128866,0.042770,0.081242,
12,vector1,NA,NA,NA,NA,NA,NA,66.402779,119525,0.107562,0.066204,0.025154,0.016204,0.000000,0.097076,0.026975,0.063981,
13,cube0,60.959446,109727,0.293187,0.286713,0.046227,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,68.224442,122804,0.161343,0.099306,0.037731,0.024306,0.000000,0.138326,0.042137,0.133056,
13,vector1,NA,NA,NA,NA,NA,NA,66.756668,120162,0.107562,0.066204,0.025154,0.016204,0.000000,0.104606,0.027562,0.098519,
14,cube0,61.293335,110328,0.298812,0.289522,0.023889,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,68.559998,123408,0.161343,0.099306,0.037731,0.024306,0.000000,0.135062,0.041852,0.133048,
14,vector1,NA,NA,NA,NA,NA,NA,66.942223,120496,0.107562,0.066204,0.025154,0.016204,0.000000,0.107840,0.027423,0.098511,
15,cube0,60.291111,108524,0.308696,0.301535,0.023897,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,68.937225,124087,0.161343,0.099306,0.037731,0.024306,0.000000,0.129198,0.041944,0.133048,
15,vector1,NA,NA,NA,NA,NA,NA,66.932220,120478,0.107562,0.066204,0.025154,0.016204,0.000000,0.099236,0.027315,0.098503,
16,cube0,49.001110,88202,0.242207,0.236620,0.023927,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,62.679443,112823,0.129074,0.079444,0.030185,0.019444,0.000000,0.082770,0.029722,0.081150,
16,vector1,NA,NA,NA,NA,NA,NA,62.639999,112752,0.086049,0.052963,0.020123,0.012963,0.000000,0.072477,0.019815,0.063858,
17,cube0,49.465557,89038,0.227461,0.223596,0.023927,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,68.243332,122838,0.129074,0.079444,0.030185,0.019444,0.000000,0.112986,0.034861,0.081258,
17,vector1,NA,NA,NA,NA,NA,NA,66.718887,120094,0.086049,0.052963,0.020123,0.012963,0.000000,0.087029,0.022647,0.063974,
18,cube0,51.961113,93530,0.241011,0.235270,0.023889,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,68.942223,124096,0.129074,0.079444,0.030185,0.019444,0.000000,0.119568,0.034552,0.133056,
18,vector1,NA,NA,NA,NA,NA,NA,66.853889,120337,0.086049,0.052963,0.020123,0.012963,0.000000,0.090432,0.022639,0.098511,
19,cube0,49.349445,88829,0.233611,0.229498,0.023927,0.000548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,62.642776,112757,0.129074,0.079444,0.030185,0.019444,0.000000,0.091188,0.029722,0.081235,
19,vector1,NA,NA,NA,NA,NA,NA,62.607224,112693,0.086049,0.052963,0.020123,0.012963,0.000000,0.073071,0.019815,0.063966,
