block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,10.966666,19740,0.223364,0.172932,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,16.013889,28825,0.014938,0.005154,0.003302,0.006481,0.000000,0.060988,0.003827,0.070802,
0,vector1,NA,NA,NA,NA,NA,NA,16.006666,28812,0.001944,0.000031,0.001914,0.000000,0.000000,0.049877,0.001235,0.005494,
1,cube0,10.985556,19774,0.222130,0.162994,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,11.203333,20166,0.012994,0.005123,0.001389,0.006481,0.000000,0.014506,0.003735,0.065401,
1,vector1,NA,NA,NA,NA,NA,NA,11.158334,20085,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
2,cube0,10.860000,19548,0.217068,0.157253,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,11.011111,19820,0.012994,0.005123,0.001389,0.006481,0.000000,0.014198,0.003827,0.065401,
2,vector1,NA,NA,NA,NA,NA,NA,11.040556,19873,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000463,
3,cube0,10.837778,19508,0.226667,0.175864,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,11.009444,19817,0.012994,0.005123,0.001389,0.006481,0.000000,0.013025,0.003827,0.065340,
3,vector1,NA,NA,NA,NA,NA,NA,11.034445,19862,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
4,cube0,10.847222,19525,0.224661,0.176111,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,15.848889,28528,0.014938,0.005154,0.003302,0.006481,0.000000,0.061296,0.003827,0.070802,
4,vector1,NA,NA,NA,NA,NA,NA,15.867778,28562,0.001944,0.000031,0.001914,0.000000,0.000000,0.049753,0.001265,0.005494,
5,cube0,10.828889,19492,0.225802,0.175926,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,11.424444,20564,0.012994,0.005123,0.001389,0.006481,0.000000,0.013920,0.003735,0.065216,
5,vector1,NA,NA,NA,NA,NA,NA,11.035556,19864,0.000000,0.000000,0.000000,0.000000,0.000000,0.001543,0.001235,0.000278,
6,cube0,10.849444,19529,0.244259,0.184074,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,11.008333,19815,0.012994,0.005123,0.001389,0.006481,0.000000,0.013519,0.003827,0.065401,
6,vector1,NA,NA,NA,NA,NA,NA,11.497778,20696,0.000000,0.000000,0.000000,0.000000,0.000000,0.001481,0.001173,0.000278,
7,cube0,10.841666,19515,0.206574,0.146821,0.027315,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,10.995556,19792,0.012994,0.005123,0.001389,0.006481,0.000000,0.016019,0.003827,0.065154,
7,vector1,NA,NA,NA,NA,NA,NA,11.028889,19852,0.000000,0.000000,0.000000,0.000000,0.000000,0.001512,0.001204,0.000278,
