block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.966666,19740,1.209444,0.067191,0.926667,0.051481,2.126667,0.118148,0.001111,0.000062,1716.613770,1.800000,0.100000,135.633698,0.000000,4.828889,0.268272,0.084444,0.300000,2.019444,0.000000,0.000000,0.000000,0.126111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518889,2.756667,0.536667,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.013889,28825,6.015000,0.334167,1.000556,0.055586,76.370728,0.429444,0.023858,88.828659,0.000000,5.638333,0.313241,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.110000,0.726667,NA,NA,NA,1.673889,2.017778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.006666,28812,4.187222,0.232623,0.827222,0.045957,73.783264,0.487778,0.027099,78.205635,0.000000,5.929444,0.329414,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.120000,0.230556,NA,NA,NA,1.163333,3.947778,
1,cube0,10.985556,19774,1.209444,0.067191,0.926667,0.051481,2.068889,0.114938,0.001111,0.000062,1716.613770,1.845000,0.102500,132.325546,0.000000,5.189445,0.288302,0.077222,0.291667,2.100556,0.000000,0.000000,0.000000,0.098333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934444,2.825556,0.775556,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.203333,20166,2.165000,0.120278,0.208333,0.011574,73.814392,0.454444,0.025247,83.941994,0.000000,6.608333,0.367130,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.121667,0.768333,NA,NA,NA,1.460000,1.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.158334,20085,0.339444,0.018858,0.001111,0.000062,0.000000,0.521667,0.028981,73.125191,0.000000,4.985000,0.276944,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.128333,0.230556,NA,NA,NA,1.118333,3.628333,
2,cube0,10.860000,19548,1.209444,0.067191,0.926667,0.051481,1.998889,0.111049,0.001111,0.000062,1716.613770,1.852222,0.102901,131.809570,0.000000,4.653333,0.258519,0.076111,0.292222,2.165000,0.000000,0.000000,0.000000,0.118333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732778,2.837778,0.978889,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.011111,19820,2.167222,0.120401,0.202222,0.011235,76.045044,0.903333,0.050185,42.229122,0.000000,6.945556,0.385864,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.126667,0.761111,NA,NA,NA,1.096667,2.340556,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.040556,19873,0.339444,0.018858,0.001111,0.000062,0.000000,0.500000,0.027778,76.293945,0.000000,4.858889,0.269938,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.096667,0.231111,NA,NA,NA,2.397222,4.417778,
3,cube0,10.837778,19508,1.209444,0.067191,0.926667,0.051481,1.877222,0.104290,0.001111,0.000062,1716.613770,1.823333,0.101296,133.897964,0.000000,4.979445,0.276636,0.076111,0.292222,2.178333,0.000000,0.000000,0.000000,0.098333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323889,2.723889,0.000000,NA,NA,
