block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,99.426666,178968,8193,2048,3327,2303,3332,2307,80.001953,59.091312,69.046951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.987778,183578,33,112,8379,2,8390,3,22.758621,99.970192,99.308472,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.991112,183584,49,96,6301,1,6344,0,33.793102,99.992096,99.241653,
1,cube0,99.441666,178995,8193,2048,3537,2366,3507,2371,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.978333,183561,33,176,8426,1,8346,1,15.789474,99.988075,98.951897,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.960556,183529,49,160,6345,0,6300,1,23.444977,99.992096,98.747566,
2,cube0,99.455559,179020,8193,2048,3268,2373,3264,2364,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.824448,179684,33,96,8209,1,8307,1,25.581396,99.987892,99.411308,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.838333,179709,33,96,6200,1,6189,0,25.581396,99.991928,99.225174,
3,cube0,99.278336,178701,8193,2048,2488,3124,2508,3149,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.986115,194375,49,144,7761,1,7715,1,25.388601,99.987076,99.068344,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.014442,194426,113,64,4649,0,4636,1,63.841808,99.989227,99.313118,
4,cube0,99.267220,178681,8193,2048,2498,3406,2498,3379,80.001953,42.407265,59.890110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.006668,190812,97,144,7587,0,7634,1,40.248962,99.993431,99.062279,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.974442,190754,49,176,4507,1,4521,1,21.777779,99.977852,98.076714,
5,cube0,99.254997,178659,8193,2048,2226,3398,2258,3387,80.001953,39.790577,58.935379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.883331,183390,49,96,7375,1,7333,1,33.793102,99.986404,99.340286,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.918892,183454,65,64,4283,1,4234,0,50.387596,99.988258,99.248291,
6,cube0,99.276665,178698,8193,2048,3327,2307,3333,2302,80.001953,59.100185,69.051605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.941666,183495,65,96,8359,1,8413,1,40.372669,99.988075,99.421318,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.837219,183307,49,112,6349,0,6296,1,30.434782,99.992096,99.117668,
7,cube0,99.451111,179012,8193,2048,3528,2370,3516,2367,80.001953,59.791191,69.189903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.096664,183774,49,176,8357,0,8415,2,21.777779,99.988075,98.952881,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.040558,183673,65,160,6357,1,6288,0,28.888889,99.992096,98.749123,
8,cube0,99.637222,179347,8193,2048,3253,2375,3279,2362,80.001953,57.964329,68.456535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.000000,180000,1,128,8240,1,8276,1,0.775194,99.987892,99.219078,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.038330,180069,33,96,6193,0,6196,1,25.581396,99.991928,99.225174,
9,cube0,99.859444,179747,8193,2048,2494,3130,2502,3143,80.001953,44.334015,61.315666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.270554,194887,65,112,7735,2,7741,0,36.723164,99.987076,99.271797,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.526665,195348,97,64,4659,0,4626,1,60.248447,99.989227,99.311951,
10,cube0,99.888885,179800,8193,2048,2498,3398,2498,3387,80.001953,42.407265,59.890110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.495003,195291,49,192,7726,1,7750,1,20.331951,99.987076,98.765823,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.529442,195353,81,144,4635,1,4650,0,36.000000,99.989227,98.475449,
11,cube0,99.595558,179272,8193,2048,2220,3396,2264,3389,80.001953,39.790577,58.935379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.904442,179828,49,80,7221,1,7231,1,37.984497,99.986160,99.437698,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.988892,179980,49,64,4118,1,4143,0,43.362831,99.987900,99.223877,
12,cube0,99.470001,179046,8193,2048,3347,2315,3313,2294,80.001953,59.100185,69.051605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.089447,183761,65,96,8391,1,8381,1,40.372669,99.988075,99.421318,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.101669,183783,49,112,6317,0,6328,1,30.434782,99.992096,99.117668,
