block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,42.542221,76576,5.951667,0.110216,4.563889,0.084516,9.061666,0.167809,0.001111,0.000021,3433.227539,10.096111,0.186965,120.908249,0.000000,14.337778,0.265514,0.427222,1.691111,9.656111,0.000000,0.000000,0.000000,0.126667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.231667,10.770000,12.878889,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.898888,91618,29.165001,0.540093,6.708889,0.124239,86.960785,0.867778,0.016070,70.335007,0.000000,26.020000,0.481852,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.143333,21.664444,NA,NA,NA,1.822222,1.945000,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.961666,91731,29.165001,0.540093,7.246666,0.134198,80.507408,0.864444,0.016008,70.606216,0.000000,28.080555,0.520010,1.946667,5.975000,0.008333,0.000000,0.000000,1.460556,0.178333,22.131111,NA,NA,NA,0.448889,1.906667,
1,cube0,42.392776,76307,6.014444,0.111379,4.563889,0.084516,5.886667,0.109012,0.001111,0.000021,3433.227539,9.475000,0.175463,128.834091,0.000000,14.796667,0.274012,0.420000,1.681111,7.130000,0.000000,0.000000,0.000000,0.133333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.953333,4.492222,10.677222,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.551666,80193,15.591666,0.288735,4.322778,0.080051,71.093536,0.771667,0.014290,88.982132,0.000000,16.907223,0.313097,1.629444,4.482222,0.001667,0.000000,0.000000,0.282222,0.143889,13.863889,NA,NA,NA,0.728333,12.616667,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.619999,80316,6.456111,0.119558,1.504444,0.027860,81.615227,0.997222,0.018467,68.855812,0.000000,15.196667,0.281420,1.380556,3.088333,0.001667,0.000000,0.000000,0.285000,0.182222,5.303333,NA,NA,NA,8.548333,16.411112,
2,cube0,42.642223,76756,5.999444,0.111101,4.575555,0.084733,8.129444,0.150545,0.001111,0.000021,3433.227539,9.924444,0.183786,122.999641,0.000000,15.630000,0.289444,0.436111,1.726667,8.791111,0.000000,0.000000,0.000000,0.153889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.088889,11.021667,6.982778,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.952221,91714,24.677778,0.456996,5.580000,0.103333,88.018326,1.401111,0.025947,65.342957,0.000000,22.337778,0.413663,1.837222,5.314445,0.005000,0.000000,0.000000,0.874444,0.167222,17.738333,NA,NA,NA,0.523889,6.975000,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.042221,91876,20.110001,0.372407,4.696667,0.086975,84.927101,1.170000,0.021667,78.250198,0.000000,19.346111,0.358261,1.711111,4.617222,0.005000,0.000000,0.000000,0.878333,0.192222,12.921111,NA,NA,NA,7.836667,6.895000,
3,cube0,42.286667,76116,5.975555,0.110658,4.566111,0.084558,8.123889,0.150442,0.001111,0.000021,3433.227539,9.610000,0.177963,127.024261,0.000000,14.017777,0.259588,0.421667,1.687222,8.772223,0.000000,0.000000,0.000000,0.109444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.573333,5.461667,13.267777,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.397221,79915,20.159445,0.373323,5.096111,0.094372,78.410675,0.685000,0.012685,100.240227,0.000000,21.158890,0.391831,1.762222,5.183333,0.005000,0.000000,0.000000,0.871667,0.170000,18.087223,NA,NA,NA,0.582778,7.158333,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.502777,80105,15.591666,0.288735,3.913889,0.072479,78.520767,0.813889,0.015072,84.366005,0.000000,19.987778,0.370144,1.638333,4.486111,0.005000,0.000000,0.000000,0.875000,0.205556,14.267777,NA,NA,NA,1.977222,11.895000,
4,cube0,42.591667,76665,6.012222,0.111337,4.568889,0.084609,5.792222,0.107263,0.001111,0.000021,3433.227539,9.476111,0.175484,128.818985,0.000000,16.217222,0.300319,0.443889,1.746111,7.248333,0.000000,0.000000,0.000000,0.148333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.023889,7.899445,4.867778,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.023335,91842,20.110001,0.372407,4.848889,0.089794,82.260963,1.215556,0.022510,75.317604,0.000000,16.317223,0.302171,1.713333,4.640000,0.001667,0.000000,0.000000,0.289444,0.163333,13.230556,NA,NA,NA,1.645000,12.663333,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.058334,91905,10.974444,0.203230,2.683889,0.049702,79.861092,1.300556,0.024084,70.395096,0.000000,14.015000,0.259537,1.463333,3.246667,0.001667,0.000000,0.000000,0.289444,0.174444,3.914444,NA,NA,NA,11.065556,13.801666,
5,cube0,42.294998,76131,5.927778,0.109774,4.563889,0.084516,8.399445,0.155545,0.001111,0.000021,3433.227539,9.476666,0.175494,128.811447,0.000000,14.071111,0.260576,0.421111,1.681111,9.422778,0.000000,0.000000,0.000000,0.125000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.017222,10.826667,13.205556,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.543888,80179,24.646667,0.456420,6.901667,0.127809,71.266487,0.453333,0.008395,84.147728,0.000000,25.772778,0.477274,1.883889,5.872222,0.008333,0.000000,0.000000,1.460556,0.157222,22.584444,NA,NA,NA,0.570000,1.578333,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.389446,79901,24.646667,0.456420,6.174445,0.114342,79.660210,0.400556,0.007418,95.235161,0.000000,25.536112,0.472891,1.883333,5.872222,0.008333,0.000000,0.000000,1.460556,0.130556,22.295000,NA,NA,NA,0.677778,1.588889,
6,cube0,42.554443,76598,6.023334,0.111543,4.575555,0.084733,6.996111,0.129558,0.001111,0.000021,3433.227539,9.665000,0.178981,126.301407,0.000000,14.407222,0.266800,0.447222,1.755556,8.390555,0.000000,0.000000,0.000000,0.151111,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.596111,3.576667,6.541111,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.840557,91513,17.745556,0.328621,4.647778,0.086070,75.894402,0.869444,0.016101,70.200172,0.000000,13.216111,0.244743,1.648889,4.299445,0.000000,0.000000,0.000000,0.000000,0.154444,11.118889,NA,NA,NA,0.455000,16.203888,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.923889,91663,6.319445,0.117027,1.438889,0.026646,84.836502,0.847222,0.015689,72.041496,0.000000,10.790556,0.199825,1.333889,2.557222,0.000000,0.000000,0.000000,0.000000,0.126111,0.265000,NA,NA,NA,12.047222,19.132223,
7,cube0,42.398335,76317,5.951667,0.110216,4.566111,0.084558,9.511666,0.176142,0.001111,0.000021,3433.227539,9.709444,0.179805,125.723274,0.000000,14.391111,0.266502,0.426111,1.696667,9.684444,0.000000,0.000000,0.000000,0.134444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.997222,10.882778,9.358334,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.548332,80187,22.443333,0.415617,5.741111,0.106317,77.637154,0.692222,0.012819,99.194374,0.000000,23.437778,0.434033,1.825556,5.543334,0.006667,0.000000,0.000000,1.171111,0.177222,19.981112,NA,NA,NA,0.776667,4.720000,
