block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,10.721666,19299,1.209444,0.067191,0.926667,0.051481,1.980000,0.110000,0.001111,0.000062,1716.613770,1.815556,0.100864,134.471573,0.000000,4.907778,0.272654,0.084444,0.300000,1.866111,0.000000,0.000000,0.000000,0.088333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.390556,2.717778,1.537778,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.604445,28088,6.015000,0.334167,0.846667,0.047037,90.251762,0.407222,0.022623,93.676064,0.000000,5.341667,0.296759,1.001667,2.302222,0.000000,0.000000,0.000000,0.000000,0.098333,0.738333,NA,NA,NA,1.665000,1.914444,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.605000,28089,4.187222,0.232623,0.696667,0.038704,87.610275,0.399444,0.022191,95.500076,0.000000,6.037222,0.335401,0.947778,1.990000,0.000000,0.000000,0.000000,0.000000,0.116667,0.231111,NA,NA,NA,1.282778,4.013889,
1,cube0,10.704445,19268,1.209444,0.067191,0.926667,0.051481,1.906667,0.105926,0.001111,0.000062,1716.613770,1.870556,0.103920,130.517715,0.000000,5.273889,0.292994,0.077222,0.291667,2.032778,0.000000,0.000000,0.000000,0.118333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986111,2.706111,0.719444,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.902223,19624,2.167222,0.120401,0.186667,0.010370,82.382133,0.426667,0.023704,89.406967,0.000000,6.610556,0.367253,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.100000,0.736667,NA,NA,NA,2.338889,1.431667,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.927222,19669,0.339444,0.018858,0.001111,0.000062,0.000000,0.441667,0.024537,86.370506,0.000000,6.415555,0.356420,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.120000,0.231111,NA,NA,NA,1.037222,3.518333,
2,cube0,10.737223,19327,1.209444,0.067191,0.926667,0.051481,2.033889,0.112994,0.001111,0.000062,1716.613770,1.833889,0.101883,133.127274,0.000000,4.628889,0.257160,0.077222,0.291667,2.033333,0.000000,0.000000,0.000000,0.111667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640000,2.761111,1.029444,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.906667,19632,2.167222,0.120401,0.180000,0.010000,85.433319,0.423889,0.023549,89.992859,0.000000,7.008889,0.389383,0.983889,2.251667,0.000000,0.000000,0.000000,0.000000,0.107222,0.736111,NA,NA,NA,0.960556,1.162222,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.938334,19689,0.339444,0.018858,0.001111,0.000062,0.000000,0.511111,0.028395,74.635376,0.000000,4.871111,0.270617,0.930556,1.938889,0.000000,0.000000,0.000000,0.000000,0.129444,0.230556,NA,NA,NA,0.890000,3.243889,
3,cube0,10.700000,19260,1.209444,0.067191,0.926667,0.051481,1.918333,0.106574,0.001111,0.000062,1716.613770,1.816667,0.100926,134.389328,0.000000,5.035555,0.279753,0.076111,0.292222,2.076111,0.000000,0.000000,0.000000,0.115000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853333,2.723333,0.000000,NA,NA,
