block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id11_time(us),aic_scalar_wait_id12_time(us),aic_scalar_wait_id1_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id13_time(us),
0,cube0,99.987221,179977,24.416666,0.219970,18.550556,0.167122,14.461111,0.130280,0.001111,0.000010,5578.994629,39.502777,0.355881,123.606827,0.000000,31.048334,0.279715,1.035556,5.935000,29.262222,0.000000,0.000000,0.000000,0.143889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.328333,6.818889,48.178890,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.494446,184490,58.706112,0.528884,24.580000,0.221441,81.322273,1.024444,0.009229,67.026138,0.000000,31.987778,0.288178,3.158333,10.967222,34.241665,0.000000,0.000000,0.000000,0.198889,35.673332,NA,NA,NA,2.792222,2.997778,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.519447,184535,44.692780,0.402638,19.578333,0.176381,76.962906,1.061111,0.009560,64.710045,0.000000,29.388334,0.264760,2.846667,9.317778,28.713333,0.000000,0.000000,0.000000,0.206667,26.340555,NA,NA,NA,14.721666,9.122778,
1,cube0,100.132774,180239,24.379999,0.219640,18.550556,0.167122,15.352222,0.138308,0.001111,0.000010,5578.994629,38.766666,0.349249,125.953896,0.000000,31.684444,0.285445,1.042222,5.994444,28.475000,0.000000,0.000000,0.000000,0.152222,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.412222,9.056111,47.459999,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.579445,184643,58.786667,0.529610,25.013334,0.225345,79.913429,1.433889,0.012918,69.170029,0.000000,33.301666,0.300015,3.170000,11.011111,35.294445,0.000000,0.000000,0.000000,0.195000,35.568333,NA,NA,NA,2.436667,1.152778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.639999,184752,44.773335,0.403363,18.963333,0.170841,79.458893,1.550556,0.013969,63.965546,0.000000,31.490000,0.283694,2.855556,9.362223,27.286667,0.000000,0.000000,0.000000,0.220000,25.957777,NA,NA,NA,14.434444,9.473333,
2,cube0,100.101112,180182,24.368889,0.219540,18.550556,0.167122,14.412222,0.129840,0.001111,0.000010,5578.994629,39.853333,0.359039,122.519562,0.000000,31.885555,0.287257,1.047222,5.988889,28.916111,0.000000,0.000000,0.000000,0.157778,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.655000,18.858334,34.953888,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.440002,180792,57.200001,0.515315,24.428333,0.220075,80.577896,0.919444,0.008283,66.382652,0.000000,31.170000,0.280811,3.156667,10.989445,33.575001,0.000000,0.000000,0.000000,0.182222,36.566666,NA,NA,NA,1.974444,3.353889,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.536110,180965,43.186668,0.389069,17.825001,0.160586,82.821190,0.917222,0.008263,66.543472,0.000000,29.116112,0.262307,2.843333,9.341111,26.939444,0.000000,0.000000,0.000000,0.215000,25.651667,NA,NA,NA,21.540001,4.503889,
3,cube0,99.949448,179909,24.315556,0.219059,18.527222,0.166912,16.065556,0.144735,0.001111,0.000010,5578.994629,39.111111,0.352352,124.844635,0.000000,30.559444,0.275310,1.060000,5.996111,30.525555,0.000000,0.000000,0.000000,0.148889,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.492778,18.211666,23.590555,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.648331,195567,55.883335,0.503453,22.320000,0.201081,82.634689,1.545000,0.013919,59.257435,0.000000,28.003889,0.252287,3.044445,10.287778,28.010555,0.000000,0.000000,0.000000,0.188889,31.147223,NA,NA,NA,3.185555,13.061111,
