block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
0,cube0,20.276112,36497,0.236475,0.242337,0.057395,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,25.553888,45997,0.053410,0.032874,0.012490,0.008046,0.000000,0.052280,0.011916,0.072893,
0,vector1,NA,NA,NA,NA,NA,NA,25.552221,45994,0.026705,0.016437,0.006245,0.004023,0.000000,0.033755,0.005958,0.072931,
1,cube0,23.761110,42770,0.216782,0.222337,0.059847,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,25.517221,45931,0.053410,0.032874,0.012490,0.008046,0.000000,0.063257,0.011916,0.072912,
1,vector1,NA,NA,NA,NA,NA,NA,25.520555,45937,0.026705,0.016437,0.006245,0.004023,0.000000,0.034636,0.005958,0.072912,
2,cube0,25.187222,45337,0.232375,0.238238,0.061360,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,25.489445,45881,0.053410,0.032874,0.012490,0.008046,0.000000,0.083008,0.011916,0.072893,
2,vector1,NA,NA,NA,NA,NA,NA,25.512777,45923,0.026705,0.016437,0.006245,0.004023,0.000000,0.031858,0.005958,0.072912,
3,cube0,24.818890,44674,0.223123,0.228985,0.064693,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,25.462223,45832,0.053410,0.032874,0.012490,0.008046,0.000000,0.080920,0.011916,0.072931,
3,vector1,NA,NA,NA,NA,NA,NA,25.483334,45870,0.026705,0.016437,0.006245,0.004023,0.000000,0.036973,0.005958,0.072912,
4,cube0,22.285555,40114,0.234368,0.240230,0.061188,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,25.430555,45775,0.053410,0.032874,0.012490,0.008046,0.000000,0.056015,0.011916,0.072912,
4,vector1,NA,NA,NA,NA,NA,NA,25.453888,45817,0.026705,0.016437,0.006245,0.004023,0.000000,0.029387,0.005958,0.072912,
5,cube0,21.921112,39458,0.223410,0.229272,0.062318,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,25.410000,45738,0.053410,0.032874,0.012490,0.008046,0.000000,0.051494,0.011916,0.072931,
5,vector1,NA,NA,NA,NA,NA,NA,25.432777,45779,0.026705,0.016437,0.006245,0.004023,0.000000,0.037778,0.005958,0.072912,
6,cube0,22.046112,39683,0.208467,0.214329,0.054138,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,25.383888,45691,0.053410,0.032874,0.012490,0.008046,0.000000,0.070824,0.011916,0.072912,
6,vector1,NA,NA,NA,NA,NA,NA,25.395555,45712,0.026705,0.016437,0.006245,0.004023,0.000000,0.033755,0.005958,0.072912,
7,cube0,24.077223,43339,0.231379,0.236935,0.064330,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,25.341667,45615,0.053410,0.032874,0.012490,0.008046,0.000000,0.067797,0.011916,0.072912,
7,vector1,NA,NA,NA,NA,NA,NA,25.372223,45670,0.026705,0.016437,0.006245,0.004023,0.000000,0.030575,0.005958,0.072912,
8,cube0,22.085556,39754,0.224885,0.230747,0.064655,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,25.318890,45574,0.053410,0.032874,0.012490,0.008046,0.000000,0.053161,0.011916,0.072931,
8,vector1,NA,NA,NA,NA,NA,NA,25.334444,45602,0.026705,0.016437,0.006245,0.004023,0.000000,0.032107,0.005958,0.072931,
9,cube0,21.992777,39587,0.236322,0.242031,0.074770,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,25.301111,45542,0.053410,0.032874,0.012490,0.008046,0.000000,0.053218,0.011916,0.072912,
9,vector1,NA,NA,NA,NA,NA,NA,25.302778,45545,0.026705,0.016437,0.006245,0.004023,0.000000,0.030575,0.005958,0.072912,
10,cube0,22.026667,39648,0.244444,0.250000,0.062931,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,25.305000,45549,0.053410,0.032874,0.012490,0.008046,0.000000,0.050402,0.011916,0.072912,
10,vector1,NA,NA,NA,NA,NA,NA,25.285555,45514,0.026705,0.016437,0.006245,0.004023,0.000000,0.027586,0.005958,0.072893,
11,cube0,21.677221,39019,0.215785,0.221648,0.058908,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,25.286112,45515,0.053410,0.032874,0.012490,0.008046,0.000000,0.049195,0.011916,0.072912,
11,vector1,NA,NA,NA,NA,NA,NA,25.287777,45518,0.026705,0.016437,0.006245,0.004023,0.000000,0.033640,0.005958,0.072912,
12,cube0,22.578333,40641,0.219559,0.225115,0.067510,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,25.287777,45518,0.053410,0.032874,0.012490,0.008046,0.000000,0.052682,0.011916,0.072912,
12,vector1,NA,NA,NA,NA,NA,NA,25.265556,45478,0.026705,0.016437,0.006245,0.004023,0.000000,0.033333,0.005958,0.072893,
13,cube0,24.216667,43590,0.241724,0.247586,0.071130,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,25.267221,45481,0.053410,0.032874,0.012490,0.008046,0.000000,0.075728,0.011916,0.072912,
13,vector1,NA,NA,NA,NA,NA,NA,25.263334,45474,0.026705,0.016437,0.006245,0.004023,0.000000,0.029885,0.005958,0.072912,
14,cube0,23.878889,42982,0.224885,0.230747,0.057816,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,25.269444,45485,0.053410,0.032874,0.012490,0.008046,0.000000,0.068467,0.011916,0.072912,
14,vector1,NA,NA,NA,NA,NA,NA,25.270000,45486,0.026705,0.016437,0.006245,0.004023,0.000000,0.028985,0.005958,0.072912,
15,cube0,23.471111,42248,0.228755,0.234617,0.064770,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,25.256666,45462,0.053410,0.032874,0.012490,0.008046,0.000000,0.070977,0.011916,0.072893,
15,vector1,NA,NA,NA,NA,NA,NA,25.256666,45462,0.026705,0.016437,0.006245,0.004023,0.000000,0.034291,0.005958,0.072893,
16,cube0,23.924999,43065,0.221034,0.226897,0.062586,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,25.241112,45434,0.053410,0.032874,0.012490,0.008046,0.000000,0.066628,0.011916,0.072893,
16,vector1,NA,NA,NA,NA,NA,NA,25.252222,45454,0.026705,0.016437,0.006245,0.004023,0.000000,0.034770,0.005958,0.072931,
17,cube0,25.064444,45116,0.229655,0.235517,0.063678,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,25.237778,45428,0.053410,0.032874,0.012490,0.008046,0.000000,0.087241,0.011916,0.072912,
17,vector1,NA,NA,NA,NA,NA,NA,25.266111,45479,0.026705,0.016437,0.006245,0.004023,0.000000,0.029444,0.005958,0.072912,
18,cube0,24.815001,44667,0.216590,0.222452,0.064080,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,25.232222,45418,0.053410,0.032874,0.012490,0.008046,0.000000,0.095920,0.011916,0.072912,
18,vector1,NA,NA,NA,NA,NA,NA,25.251112,45452,0.026705,0.016437,0.006245,0.004023,0.000000,0.033123,0.005958,0.072893,
19,cube0,24.889999,44802,0.220670,0.226533,0.058736,0.001360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,25.216110,45389,0.053410,0.032874,0.012490,0.008046,0.000000,0.087031,0.011916,0.072931,
19,vector1,NA,NA,NA,NA,NA,NA,25.230556,45415,0.026705,0.016437,0.006245,0.004023,0.000000,0.031092,0.005958,0.072912,
