block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,20.276112,36497,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.553888,45997,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.552221,45994,
1,cube0,23.761110,42770,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.517221,45931,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.520555,45937,
2,cube0,25.187222,45337,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.489445,45881,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.512777,45923,
3,cube0,24.818890,44674,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.462223,45832,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.483334,45870,
4,cube0,22.285555,40114,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.430555,45775,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.453888,45817,
5,cube0,21.921112,39458,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.410000,45738,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.432777,45779,
6,cube0,22.046112,39683,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.383888,45691,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.395555,45712,
7,cube0,24.077223,43339,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.341667,45615,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.372223,45670,
8,cube0,22.085556,39754,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.318890,45574,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.334444,45602,
9,cube0,21.992777,39587,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.301111,45542,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.302778,45545,
10,cube0,22.026667,39648,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.305000,45549,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.285555,45514,
11,cube0,21.677221,39019,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.286112,45515,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.287777,45518,
12,cube0,22.578333,40641,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.287777,45518,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.265556,45478,
13,cube0,24.216667,43590,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.267221,45481,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.263334,45474,
14,cube0,23.878889,42982,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.269444,45485,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.270000,45486,
15,cube0,23.471111,42248,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.256666,45462,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.256666,45462,
16,cube0,23.924999,43065,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.241112,45434,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.252222,45454,
17,cube0,25.064444,45116,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.237778,45428,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.266111,45479,
18,cube0,24.815001,44667,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.232222,45418,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.251112,45452,
19,cube0,24.889999,44802,12.214931,6.107465,48.859722,8.143287,0.000000,12.214931,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,25.216110,45389,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,25.230556,45415,
