block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,20.276112,36497,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,25.553888,45997,35.483738,28.326550,0.002982,0.001988,
0,vector1,NA,NA,25.552221,45994,17.797535,16.270668,0.002982,0.001988,
1,cube0,23.761110,42770,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,25.517221,45931,35.483738,28.326550,0.002982,0.001988,
1,vector1,NA,NA,25.520555,45937,17.797535,16.270668,0.002982,0.001988,
2,cube0,25.187222,45337,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,25.489445,45881,35.483738,28.326550,0.002982,0.001988,
2,vector1,NA,NA,25.512777,45923,17.797535,16.270668,0.002982,0.001988,
3,cube0,24.818890,44674,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,25.462223,45832,35.483738,28.326550,0.002982,0.001988,
3,vector1,NA,NA,25.483334,45870,17.797535,16.270668,0.002982,0.001988,
4,cube0,22.285555,40114,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,25.430555,45775,35.483738,28.326550,0.002982,0.001988,
4,vector1,NA,NA,25.453888,45817,17.797535,16.270668,0.002982,0.001988,
5,cube0,21.921112,39458,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,25.410000,45738,35.483738,28.326550,0.002982,0.001988,
5,vector1,NA,NA,25.432777,45779,17.797535,16.270668,0.002982,0.001988,
6,cube0,22.046112,39683,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,25.383888,45691,35.483738,28.326550,0.002982,0.001988,
6,vector1,NA,NA,25.395555,45712,17.797535,16.270668,0.002982,0.001988,
7,cube0,24.077223,43339,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,25.341667,45615,35.483738,28.326550,0.002982,0.001988,
7,vector1,NA,NA,25.372223,45670,17.797535,16.270668,0.002982,0.001988,
8,cube0,22.085556,39754,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,25.318890,45574,35.483738,28.326550,0.002982,0.001988,
8,vector1,NA,NA,25.334444,45602,17.797535,16.270668,0.002982,0.001988,
9,cube0,21.992777,39587,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,25.301111,45542,35.483738,28.326550,0.002982,0.001988,
9,vector1,NA,NA,25.302778,45545,17.797535,16.270668,0.002982,0.001988,
10,cube0,22.026667,39648,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,25.305000,45549,35.483738,28.326550,0.002982,0.001988,
10,vector1,NA,NA,25.285555,45514,17.797535,16.270668,0.002982,0.001988,
11,cube0,21.677221,39019,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,25.286112,45515,35.483738,28.326550,0.002982,0.001988,
11,vector1,NA,NA,25.287777,45518,17.797535,16.270668,0.002982,0.001988,
12,cube0,22.578333,40641,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,25.287777,45518,35.483738,28.326550,0.002982,0.001988,
12,vector1,NA,NA,25.265556,45478,17.797535,16.270668,0.002982,0.001988,
13,cube0,24.216667,43590,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,25.267221,45481,35.483738,28.326550,0.002982,0.001988,
13,vector1,NA,NA,25.263334,45474,17.797535,16.270668,0.002982,0.001988,
14,cube0,23.878889,42982,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,25.269444,45485,35.483738,28.326550,0.002982,0.001988,
14,vector1,NA,NA,25.270000,45486,17.797535,16.270668,0.002982,0.001988,
15,cube0,23.471111,42248,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,25.256666,45462,35.483738,28.326550,0.002982,0.001988,
15,vector1,NA,NA,25.256666,45462,17.797535,16.270668,0.002982,0.001988,
16,cube0,23.924999,43065,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,25.241112,45434,35.483738,28.326550,0.002982,0.001988,
16,vector1,NA,NA,25.252222,45454,17.797535,16.270668,0.002982,0.001988,
17,cube0,25.064444,45116,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,25.237778,45428,35.483738,28.326550,0.002982,0.001988,
17,vector1,NA,NA,25.266111,45479,17.797535,16.270668,0.002982,0.001988,
18,cube0,24.815001,44667,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,25.232222,45418,35.483738,28.326550,0.002982,0.001988,
18,vector1,NA,NA,25.251112,45452,17.797535,16.270668,0.002982,0.001988,
19,cube0,24.889999,44802,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,25.216110,45389,35.483738,28.326550,0.002982,0.001988,
19,vector1,NA,NA,25.230556,45415,17.797535,16.270668,0.002982,0.001988,
