block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l0a_read_bw(GB/s),aic_l0a_write_bw(GB/s),aic_l0b_read_bw(GB/s),aic_l0b_write_bw(GB/s),aic_l0c_read_bw_cube(GB/s),aic_l0c_write_bw_cube(GB/s),aiv_time(us),aiv_total_cycles,
0,cube0,98.901108,178022,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.447220,182605,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.433891,182581,
1,cube0,99.142220,178456,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.764999,183177,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.709442,183077,
2,cube0,99.253334,178656,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.647224,179365,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.652222,179374,
3,cube0,99.242775,178637,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,107.963333,194334,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.978889,194362,
4,cube0,99.265556,178678,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,105.953331,190716,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,105.977776,190760,
5,cube0,99.161110,178490,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.781113,183206,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.834999,183303,
6,cube0,99.156670,178482,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.832779,183299,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.816109,183269,
7,cube0,99.154999,178479,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.820557,183277,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.849442,183329,
8,cube0,99.247780,178646,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
8,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.578331,179241,
8,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.607780,179294,
9,cube0,99.353333,178836,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
9,vector0,NA,NA,NA,NA,NA,NA,NA,NA,107.945557,194302,
9,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.932220,194278,
10,cube0,99.382225,178888,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
10,vector0,NA,NA,NA,NA,NA,NA,NA,NA,107.983887,194371,
10,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.917778,194252,
11,cube0,99.312225,178762,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
11,vector0,NA,NA,NA,NA,NA,NA,NA,NA,99.696114,179453,
11,vector1,NA,NA,NA,NA,NA,NA,NA,NA,99.745552,179542,
12,cube0,99.163330,178494,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
12,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.738335,183129,
12,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.845558,183322,
13,cube0,99.366112,178859,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
13,vector0,NA,NA,NA,NA,NA,NA,NA,NA,102.023331,183642,
13,vector1,NA,NA,NA,NA,NA,NA,NA,NA,102.094444,183770,
14,cube0,99.186111,178535,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
14,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.885559,183394,
14,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.857780,183344,
15,cube0,99.134445,178442,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
15,vector0,NA,NA,NA,NA,NA,NA,NA,NA,105.764442,190376,
15,vector1,NA,NA,NA,NA,NA,NA,NA,NA,105.990555,190783,
16,cube0,99.374443,178874,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
16,vector0,NA,NA,NA,NA,NA,NA,NA,NA,108.080002,194544,
16,vector1,NA,NA,NA,NA,NA,NA,NA,NA,107.913887,194245,
17,cube0,99.625000,179325,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
17,vector0,NA,NA,NA,NA,NA,NA,NA,NA,101.758888,183166,
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,101.838890,183310,
18,cube0,98.421669,177159,43.917206,21.958603,175.668823,21.958603,0.000000,43.917206,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,98.559998,177408,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,98.646667,177564,
19,cube0,98.272224,176890,8.783442,4.391721,35.133766,4.391721,0.000000,8.783442,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,98.221664,176799,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,98.272781,176891,
