block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,10.923889,19663,1,512,33,514,36,512,0.194932,6.301370,4.353234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.891111,28604,1,80,315,2,330,0,1.234568,99.690880,88.736267,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.885000,28593,17,64,266,0,251,1,20.987654,99.806953,89.148582,
1,cube0,10.854445,19538,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.035000,19863,1,80,66,0,68,1,1.234568,99.259262,62.500000,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.046111,19883,17,64,3,1,2,0,20.987654,83.333336,25.287355,
2,cube0,10.831111,19496,1,512,26,521,26,522,0.194932,4.748858,3.296020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.010555,19819,17,64,66,1,68,0,20.987654,99.259262,69.907410,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.006111,19811,17,64,3,1,2,0,20.987654,83.333336,25.287355,
3,cube0,10.822778,19481,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.996111,19793,17,64,65,1,69,0,20.987654,99.259262,69.907410,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.017777,19832,17,64,5,0,0,1,20.987654,83.333336,25.287355,
4,cube0,10.838333,19509,1,512,34,513,36,512,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.814445,28466,17,64,319,0,327,1,20.987654,99.845444,91.071426,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.836667,28506,17,64,263,0,254,1,20.987654,99.806953,89.148582,
5,cube0,10.853333,19536,1,512,27,521,28,520,0.194932,5.018248,3.480423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.013889,19825,1,80,68,1,66,0,1.234568,99.259262,62.500000,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.060555,19909,17,64,2,0,3,1,20.987654,83.333336,25.287355,
6,cube0,10.824445,19484,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.036111,19865,1,80,66,0,66,3,1.234568,97.777779,61.574074,
6,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.047778,19886,17,64,3,1,2,0,20.987654,83.333336,25.287355,
7,cube0,10.805555,19450,1,512,36,512,34,513,0.194932,6.392694,4.415423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.950000,19710,2,79,65,0,69,1,2.469136,99.259262,62.962963,
7,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.979445,19763,16,65,5,1,0,0,19.753086,83.333336,24.137932,
