block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
0,cube0,28.684999,51633,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.843887,66319,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.286667,63516,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
1,cube0,29.204445,52568,0.088639,0.088639,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.011110,55820,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.004444,55808,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
2,cube0,29.689444,53441,0.088639,0.088639,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.791111,66224,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.241112,63434,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
3,cube0,28.697222,51655,0.088319,0.088319,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.972221,55750,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.961111,55730,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
4,cube0,28.487223,51277,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.816666,66270,0.575361,0.073569,0.000000,0.001736,0.000000,0.062750,335808,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.250557,63451,0.401889,0.050889,0.000000,0.001306,0.000000,0.047181,229888,
5,cube0,28.586111,51455,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.888334,55599,0.484819,0.079903,0.000000,0.001889,0.000000,0.046819,304896,
5,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.860001,55548,0.341528,0.055583,0.000000,0.001417,0.000000,0.036681,209280,
6,cube0,29.247223,52645,0.088917,0.088917,0.000000,98304,12,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
