block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
0,cube0,28.684999,51633,513,1089,2,1658,0,1658,32.022472,0.060277,10.467480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.843887,66319,4,146,2138,8,2152,7,2.666667,99.651566,96.386086,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.286667,63516,3,98,1450,0,1438,1,2.970297,99.965385,96.688965,
1,cube0,29.204445,52568,514,1088,120,1535,125,1538,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.011110,55820,4,98,1763,0,1759,1,3.921569,99.971619,97.268967,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.004444,55808,3,66,1182,0,1182,1,4.347826,99.957718,97.247330,
2,cube0,29.689444,53441,514,1088,123,1528,122,1545,32.084892,7.383966,15.426829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.791111,66224,4,146,2164,1,2144,0,2.666667,99.976791,96.703300,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.241112,63434,3,98,1434,2,1454,1,2.970297,99.896233,96.624329,
3,cube0,28.697222,51655,514,1088,2,1657,3,1656,32.084892,0.150693,10.548780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.972221,55750,4,98,1781,1,1747,1,3.921569,99.943344,97.246696,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.961111,55730,3,66,1168,1,1197,0,4.347826,99.957733,97.248459,
4,cube0,28.487223,51277,513,1089,4,1651,1,1662,32.022472,0.150693,10.528456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.816666,66270,4,146,2152,1,2151,1,2.666667,99.953545,96.677887,
