block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
0,cube0,28.684999,51633,19.597027,10.125229,9.766137,18.855295,54,0.071986,30,0.134694,18,0.026861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.843887,66319,1.727764,12.491707,12.671253,1.748368,50,0.164542,11,0.036792,538.125000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.676500,73.375000,0.924927,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.286667,63516,1.159692,8.329767,8.503426,1.180296,34,0.142917,8,0.042000,361.125000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.785226,49.250000,0.620820,
1,cube0,29.204445,52568,19.597027,10.125229,9.766137,18.855295,54,0.071347,30,0.134653,18,0.041500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.011110,55820,1.162635,10.231191,10.369530,1.183239,38,0.162486,8,0.043514,440.375000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.649273,49.375000,0.622396,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.004444,55808,0.782939,6.822756,6.961095,0.803543,26,0.074861,6,0.017583,295.625000,34.125000,NA,NA,NA,NA,NA,NA,NA,NA,289.750000,3.100407,33.250000,0.419132,
2,cube0,29.689444,53441,19.597027,10.125229,9.766137,18.855295,54,0.070347,30,0.131833,18,0.036000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.791111,66224,1.727764,12.491707,12.683027,1.748368,50,0.119806,11,0.037417,538.625000,74.250000,NA,NA,NA,NA,NA,NA,NA,NA,530.500000,5.676500,73.375000,0.924927,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.241112,63434,1.159692,8.329767,8.509314,1.180296,34,0.125764,8,0.027306,361.375000,50.125000,NA,NA,NA,NA,NA,NA,NA,NA,353.750000,3.785226,49.250000,0.620820,
3,cube0,28.697222,51655,19.597027,10.125229,9.766137,18.855295,54,0.072000,30,0.130653,18,0.049722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.750000,800.750000,430.000000,3.835314,35.000000,0.413251,0.000000,0.000000,768.000000,8.639465,NA,NA,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.972221,55750,1.162635,10.231191,10.390133,1.183239,38,0.153944,8,0.047708,441.250000,50.250000,NA,NA,NA,NA,NA,NA,NA,NA,434.500000,4.649273,49.375000,0.622396,
