block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),aic_scalar_wait_id0_time(us),aiv_scalar_wait_id0_time(us),aiv_scalar_wait_id14_time(us),
0,cube0,28.684999,51633,3.556667,0.088917,2.879444,0.071986,5.387778,0.134694,1.074444,0.026861,31.065916,7.476666,0.186917,97.961014,0.000000,11.058888,0.276472,0.261111,0.942778,1.248889,0.000000,0.000000,0.000000,0.150556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.877222,NA,NA,
0,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.843887,66319,23.014444,0.575361,6.581666,0.164542,76.868713,1.471667,0.036792,47.548710,0.013949,9.820556,0.245514,1.265556,2.813889,0.000000,0.000000,0.000000,12.721666,0.307222,2.662222,NA,5.277778,1.416667,
0,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.286667,63516,16.075556,0.401889,5.716667,0.142917,59.013809,1.680000,0.042000,27.957417,0.017926,9.633889,0.240847,0.922222,2.061111,0.000000,0.000000,0.000000,6.949444,0.347222,2.297222,NA,5.383889,6.011111,
1,cube0,29.204445,52568,3.545556,0.088639,2.853889,0.071347,5.386111,0.134653,1.660000,0.041500,20.107592,7.525556,0.188139,97.324623,0.000000,13.051666,0.326292,0.261667,0.950000,1.356111,0.000000,0.000000,0.000000,0.120556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.985556,NA,NA,
1,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.011110,55820,19.392778,0.484819,6.499444,0.162486,63.754910,1.740556,0.043514,27.053242,0.016078,10.236667,0.255917,1.183333,2.678889,0.000000,0.000000,0.000000,12.616667,0.628889,2.670556,NA,4.071111,1.122778,
1,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.004444,55808,13.661111,0.341528,2.994444,0.074861,92.279938,0.703333,0.017583,45.084843,0.019248,11.309444,0.282736,0.862778,1.957778,0.000000,0.000000,0.000000,6.900556,0.596667,2.924444,NA,4.865000,6.701111,
2,cube0,29.689444,53441,3.545556,0.088639,2.813889,0.070347,5.273334,0.131833,1.440000,0.036000,23.179583,7.433889,0.185847,98.524727,0.000000,13.980556,0.349514,0.272778,0.976111,1.519444,0.000000,0.000000,0.000000,0.155556,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.238333,NA,NA,
2,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.791111,66224,23.014444,0.575361,4.792222,0.119806,105.571945,1.496667,0.037417,46.754467,0.014061,14.021111,0.350528,1.273333,2.845556,0.000000,0.000000,0.000000,12.551666,1.085000,3.533333,NA,3.808333,0.531667,
2,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.241112,63434,16.075556,0.401889,5.030556,0.125764,67.062622,1.092222,0.027306,43.002659,0.018067,8.643888,0.216097,0.930000,2.092778,0.000000,0.000000,0.000000,7.160000,0.167222,2.328333,NA,7.723889,5.916667,
3,cube0,28.697222,51655,3.532778,0.088319,2.880000,0.072000,5.226111,0.130653,1.988889,0.049722,16.782537,7.645000,0.191125,95.804047,0.000000,13.428889,0.335722,0.273333,0.983333,1.846667,0.000000,0.000000,0.000000,0.110000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.491667,NA,NA,
3,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.972221,55750,19.392778,0.484819,6.157778,0.153944,67.292374,1.908333,0.047708,24.674763,0.015700,7.091667,0.177292,1.193333,2.710000,0.000000,0.000000,0.000000,13.261111,0.461667,2.576111,NA,6.540000,1.471111,
3,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.961111,55730,13.661111,0.341528,5.535555,0.138389,49.918591,0.663333,0.016583,47.803520,0.019991,7.631667,0.190792,0.872778,1.988889,0.000000,0.000000,0.000000,7.465000,0.172778,2.332778,NA,5.671667,6.812778,
4,cube0,28.487223,51277,3.556667,0.088917,2.884444,0.072111,5.362778,0.134069,1.392778,0.034819,23.965488,7.448889,0.186222,98.326332,0.000000,14.122222,0.353056,0.278333,1.007222,1.544444,0.000000,0.000000,0.000000,0.119444,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.842777,NA,NA,
4,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.816666,66270,23.014444,0.575361,7.495000,0.187375,67.501564,1.560556,0.039014,44.840347,0.013893,9.580556,0.239514,1.282222,2.872778,0.000000,0.000000,0.000000,13.357223,0.555556,3.097778,NA,5.656667,1.320000,
4,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.250557,63451,16.075556,0.401889,5.680555,0.142014,59.388966,1.940000,0.048500,24.210546,0.018100,8.767777,0.219194,0.939444,2.120000,0.000000,0.000000,0.000000,7.576667,0.669444,3.012222,NA,6.163889,6.024445,
