block_id,sub_block_id,aic_time(us),aic_total_cycles,aiv_time(us),aiv_total_cycles,aiv_ub_read_bw_vector(GB/s),aiv_ub_write_bw_vector(GB/s),aiv_ub_read_bw_scalar(GB/s),aiv_ub_write_bw_scalar(GB/s),
0,cube0,28.684999,51633,NA,NA,NA,NA,NA,NA,
0,vector0,NA,NA,36.843887,66319,63.447514,66.961906,0.002208,0.011406,
0,vector1,NA,NA,35.286667,63516,42.325813,45.681267,0.002208,0.008094,
1,cube0,29.204445,52568,NA,NA,NA,NA,NA,NA,
1,vector0,NA,NA,31.011110,55820,53.804993,53.398808,0.002208,0.011406,
1,vector1,NA,NA,31.004444,55808,35.897469,36.639198,0.002208,0.008094,
2,cube0,29.689444,53441,NA,NA,NA,NA,NA,NA,
2,vector0,NA,NA,36.791111,66224,63.447514,66.961906,0.002208,0.011406,
2,vector1,NA,NA,35.241112,63434,42.325813,45.681267,0.002208,0.008094,
3,cube0,28.697222,51655,NA,NA,NA,NA,NA,NA,
3,vector0,NA,NA,30.972221,55750,53.804993,53.398808,0.002208,0.011406,
3,vector1,NA,NA,30.961111,55730,35.897469,36.639198,0.002208,0.008094,
4,cube0,28.487223,51277,NA,NA,NA,NA,NA,NA,
4,vector0,NA,NA,36.816666,66270,63.447514,66.961906,0.002208,0.011406,
4,vector1,NA,NA,35.250557,63451,42.325813,45.681267,0.002208,0.008094,
5,cube0,28.586111,51455,NA,NA,NA,NA,NA,NA,
5,vector0,NA,NA,30.888334,55599,53.804993,53.398808,0.002208,0.011406,
5,vector1,NA,NA,30.860001,55548,35.897469,36.639198,0.002208,0.008094,
6,cube0,29.247223,52645,NA,NA,NA,NA,NA,NA,
6,vector0,NA,NA,36.712776,66083,63.447514,66.961906,0.002208,0.011406,
6,vector1,NA,NA,35.006668,63012,42.325813,45.681267,0.002208,0.008094,
7,cube0,29.254444,52658,NA,NA,NA,NA,NA,NA,
7,vector0,NA,NA,30.855556,55540,53.804993,53.398808,0.002208,0.011406,
7,vector1,NA,NA,30.813889,55465,35.897469,36.639198,0.002208,0.008094,
8,cube0,22.174444,39914,NA,NA,NA,NA,NA,NA,
8,vector0,NA,NA,37.416111,67349,46.140434,51.332554,0.002208,0.011406,
8,vector1,NA,NA,35.477222,63859,30.787760,35.261700,0.002208,0.008094,
9,cube0,22.671112,40808,NA,NA,NA,NA,NA,NA,
9,vector0,NA,NA,30.812778,55463,35.897469,36.639198,0.002208,0.011406,
9,vector1,NA,NA,30.761667,55371,23.959118,25.466129,0.002208,0.008094,
10,cube0,23.215000,41787,NA,NA,NA,NA,NA,NA,
10,vector0,NA,NA,30.812778,55463,35.897469,36.639198,0.002208,0.011406,
10,vector1,NA,NA,30.764999,55377,23.959118,25.466129,0.002208,0.008094,
11,cube0,21.833334,39300,NA,NA,NA,NA,NA,NA,
11,vector0,NA,NA,37.339443,67211,46.140434,51.332554,0.002208,0.011406,
11,vector1,NA,NA,35.533890,63961,30.787760,35.261700,0.002208,0.008094,
12,cube0,21.975555,39556,NA,NA,NA,NA,NA,NA,
12,vector0,NA,NA,30.756111,55361,35.897469,36.639198,0.002208,0.011406,
12,vector1,NA,NA,30.712778,55283,23.959118,25.466129,0.002208,0.008094,
13,cube0,23.188889,41740,NA,NA,NA,NA,NA,NA,
13,vector0,NA,NA,30.770000,55386,35.897469,36.639198,0.002208,0.011406,
13,vector1,NA,NA,30.731667,55317,23.959118,25.466129,0.002208,0.008094,
14,cube0,23.254999,41859,NA,NA,NA,NA,NA,NA,
14,vector0,NA,NA,37.482224,67468,46.140434,51.332554,0.002208,0.011406,
14,vector1,NA,NA,35.595554,64072,30.787760,35.261700,0.002208,0.008094,
15,cube0,23.176666,41718,NA,NA,NA,NA,NA,NA,
15,vector0,NA,NA,30.716110,55289,35.897469,36.639198,0.002208,0.011406,
15,vector1,NA,NA,30.708889,55276,23.959118,25.466129,0.002208,0.008094,
16,cube0,23.262222,41872,NA,NA,NA,NA,NA,NA,
16,vector0,NA,NA,30.722778,55301,35.897469,36.639198,0.002208,0.011406,
16,vector1,NA,NA,30.709444,55277,23.959118,25.466129,0.002208,0.008094,
17,cube0,23.560556,42409,NA,NA,NA,NA,NA,NA,
17,vector0,NA,NA,37.192780,66947,46.140434,51.332554,0.002208,0.011406,
17,vector1,NA,NA,35.433887,63781,30.787760,35.261700,0.002208,0.008094,
18,cube0,23.800556,42841,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,30.719999,55296,35.897469,36.639198,0.002208,0.011406,
18,vector1,NA,NA,30.705555,55270,23.959118,25.466129,0.002208,0.008094,
19,cube0,23.186111,41735,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,30.663334,55194,35.897469,36.639198,0.002208,0.011406,
19,vector1,NA,NA,30.667778,55202,23.959118,25.466129,0.002208,0.008094,
